"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/sets_tps_log/dstat_c-6_t-16_rep-2_foraslvms3.csv 5 20",,,,"Date:","11 Dec 2017 22:46:24 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.933,3.442,91.556,1.486,1.583,0.0,128483328.0,12607488.0,230780928.0,3230105600.0,0.0,0.0
8.674,8.475,78.166,1.894,2.792,0.0,130879488.0,12615680.0,230793216.0,3227688960.0,69246.800,115294.800
1.500,2.400,94.800,0.0,1.300,0.0,130998272.0,12615680.0,230801408.0,3227561984.0,142568.800,242905.200
1.303,2.204,94.689,0.601,1.202,0.0,131117056.0,12623872.0,230801408.0,3227435008.0,129788.400,220026.800
1.500,2.400,94.700,0.0,1.400,0.0,131117056.0,12623872.0,230801408.0,3227435008.0,147048.200,250526.400
1.600,2.300,94.300,0.600,1.200,0.0,131108864.0,12632064.0,230801408.0,3227435008.0,138605.600,235241.600
1.400,2.100,95.400,0.0,1.100,0.0,131108864.0,12632064.0,230801408.0,3227435008.0,130502.200,221845.400
1.399,2.198,94.605,0.400,1.399,0.0,131100672.0,12640256.0,230801408.0,3227435008.0,135959.200,232395.600
1.303,2.104,94.890,0.401,1.303,0.0,131092480.0,12648448.0,230801408.0,3227435008.0,133812.200,227790.600
1.300,2.100,94.100,1.300,1.200,0.0,131084288.0,12656640.0,230801408.0,3227435008.0,132923.0,225291.0
1.500,2.100,95.100,0.0,1.300,0.0,131182592.0,12656640.0,230801408.0,3227336704.0,141918.400,240525.400
1.399,2.098,94.805,0.300,1.399,0.0,131198976.0,12664832.0,230801408.0,3227312128.0,135428.0,229490.400
1.401,2.202,95.195,0.0,1.201,0.0,131067904.0,12664832.0,230801408.0,3227443200.0,133703.0,226695.600
1.500,2.200,94.700,0.300,1.300,0.0,131076096.0,12673024.0,230801408.0,3227426816.0,137999.600,236605.600
1.500,2.100,95.100,0.0,1.300,0.0,131076096.0,12673024.0,230801408.0,3227426816.0,136064.600,231446.800
1.401,2.102,94.595,0.501,1.401,0.0,131067904.0,12681216.0,230801408.0,3227426816.0,137211.400,231408.200
1.299,2.198,95.305,0.0,1.199,0.0,131067904.0,12681216.0,230801408.0,3227426816.0,129710.400,218825.200
0.601,1.101,97.397,0.300,0.601,0.0,128737280.0,12689408.0,230809600.0,3229741056.0,62195.400,104095.400
0.0,0.100,99.201,0.599,0.100,0.0,128729088.0,12697600.0,230809600.0,3229741056.0,2464.800,666.600
0.0,0.0,99.900,0.0,0.100,0.0,128729088.0,12697600.0,230809600.0,3229741056.0,1562.400,435.600
0.100,0.100,99.201,0.500,0.100,0.0,128720896.0,12705792.0,230809600.0,3229741056.0,1189.400,732.0
