"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/sets_tps_log/dstat_c-30_t-64_rep-2_foraslvms2.csv 5 20",,,,"Date:","12 Dec 2017 00:31:56 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.828,2.521,93.620,0.838,1.193,0.0,113102848.0,18284544.0,232415232.0,3245785088.0,0.0,0.0
8.076,8.275,79.761,0.598,3.290,0.0,116350976.0,18292736.0,232431616.0,3242512384.0,157756.0,266279.400
2.806,3.808,91.483,0.0,1.904,0.0,116637696.0,18292736.0,232431616.0,3242225664.0,414419.600,712946.600
2.797,3.596,91.608,0.200,1.798,0.0,116801536.0,18300928.0,232431616.0,3242053632.0,403308.800,691084.0
2.703,3.604,91.992,0.0,1.702,0.0,116764672.0,18300928.0,232431616.0,3242090496.0,396384.600,682560.0
2.703,3.704,90.691,1.101,1.802,0.0,116756480.0,18309120.0,232431616.0,3242090496.0,407079.600,699336.200
2.498,3.297,92.507,0.0,1.698,0.0,116867072.0,18309120.0,232431616.0,3241979904.0,367773.600,629851.200
2.703,3.704,89.590,2.202,1.802,0.0,116953088.0,18317312.0,232431616.0,3241885696.0,406821.200,697529.800
2.600,3.400,90.0,2.300,1.700,0.0,116912128.0,18325504.0,232431616.0,3241918464.0,374043.200,639275.200
2.500,3.500,92.300,0.0,1.700,0.0,116879360.0,18325504.0,232431616.0,3241951232.0,386781.400,664862.200
2.202,3.003,93.193,0.200,1.401,0.0,116776960.0,18333696.0,232431616.0,3242045440.0,338303.200,577617.400
2.897,3.796,91.409,0.0,1.898,0.0,116760576.0,18333696.0,232431616.0,3242061824.0,405809.200,695574.800
2.700,3.500,91.200,0.800,1.800,0.0,117043200.0,18341888.0,232431616.0,3241771008.0,397388.800,685683.200
2.600,3.300,92.400,0.0,1.700,0.0,116961280.0,18341888.0,232431616.0,3241852928.0,380553.200,649570.200
2.605,3.507,91.583,0.601,1.703,0.0,117305344.0,18350080.0,232431616.0,3241500672.0,394132.600,676615.200
2.498,3.197,92.308,0.300,1.698,0.0,117293056.0,18358272.0,232431616.0,3241504768.0,372307.200,630010.800
2.803,3.604,91.892,0.0,1.702,0.0,117231616.0,18358272.0,232431616.0,3241566208.0,408895.600,699624.600
1.299,1.698,95.105,0.999,0.899,0.0,113680384.0,18366464.0,232448000.0,3245092864.0,181432.800,311071.200
0.0,0.100,97.497,2.402,0.0,0.0,113672192.0,18374656.0,232448000.0,3245092864.0,818.400,813.600
0.0,0.100,99.800,0.0,0.100,0.0,113672192.0,18374656.0,232448000.0,3245092864.0,91.800,223.800
0.0,0.100,98.999,0.901,0.0,0.0,113664000.0,18382848.0,232448000.0,3245092864.0,0.0,0.0
