"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/sets_tps_log/dstat_c-18_t-32_rep-1_foraslvms2.csv 5 20",,,,"Date:","11 Dec 2017 23:37:08 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.746,2.476,93.564,1.001,1.213,0.0,114524160.0,15204352.0,231477248.0,3248381952.0,0.0,0.0
7.585,8.283,79.641,1.996,2.495,0.0,115146752.0,15212544.0,231497728.0,3247730688.0,114171.200,193440.800
2.705,3.507,91.583,0.401,1.804,0.0,115298304.0,15220736.0,231497728.0,3247570944.0,340954.400,586608.200
2.897,3.796,91.309,0.0,1.998,0.0,115298304.0,15220736.0,231497728.0,3247570944.0,355721.200,613096.0
2.700,3.600,91.600,0.300,1.800,0.0,115367936.0,15228928.0,231497728.0,3247493120.0,340959.400,586425.400
2.500,3.200,92.700,0.0,1.600,0.0,115466240.0,15228928.0,231497728.0,3247394816.0,303443.200,522086.400
2.503,3.303,92.192,0.300,1.702,0.0,115359744.0,15237120.0,231497728.0,3247493120.0,315528.800,541954.400
2.697,3.497,92.008,0.0,1.798,0.0,115425280.0,15237120.0,231497728.0,3247427584.0,339107.200,582772.200
2.603,3.504,88.288,3.804,1.802,0.0,115478528.0,15245312.0,231497728.0,3247366144.0,337682.0,579744.0
2.500,3.400,91.900,0.600,1.600,0.0,115437568.0,15253504.0,231497728.0,3247398912.0,318981.400,548315.400
2.806,3.707,91.583,0.0,1.904,0.0,115634176.0,15253504.0,231497728.0,3247202304.0,351494.0,605519.400
2.797,3.596,91.508,0.200,1.898,0.0,115478528.0,15261696.0,231497728.0,3247349760.0,346945.200,598636.400
2.600,3.500,92.100,0.0,1.800,0.0,115511296.0,15261696.0,231497728.0,3247316992.0,330735.600,568454.800
2.400,3.200,92.300,0.500,1.600,0.0,115453952.0,15269888.0,231497728.0,3247366144.0,291807.200,499204.200
2.603,3.403,92.292,0.0,1.702,0.0,115724288.0,15269888.0,231497728.0,3247095808.0,326052.200,558941.800
2.300,3.100,92.400,0.600,1.600,0.0,115814400.0,15278080.0,231497728.0,3246997504.0,294598.400,506367.0
2.500,3.200,92.700,0.0,1.600,0.0,115683328.0,15278080.0,231497728.0,3247128576.0,314615.600,539526.200
1.500,2.0,95.100,0.300,1.100,0.0,112979968.0,15286272.0,231510016.0,3249811456.0,181471.600,312737.200
0.0,0.100,99.200,0.700,0.0,0.0,112971776.0,15294464.0,231510016.0,3249811456.0,487.200,486.0
0.0,0.100,99.800,0.0,0.100,0.0,112971776.0,15294464.0,231510016.0,3249811456.0,103.800,234.600
0.0,0.100,99.400,0.500,0.0,0.0,112963584.0,15302656.0,231510016.0,3249811456.0,0.0,0.0
