"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/sets_tps_log/dstat_c-12_t-16_rep-2_foraslvms3.csv 5 20",,,,"Date:","11 Dec 2017 22:52:13 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.906,3.336,91.821,1.392,1.545,0.0,128712704.0,12914688.0,230875136.0,3229474816.0,0.0,0.0
9.491,10.490,78.022,0.200,1.798,0.0,130752512.0,12922880.0,230883328.0,3227418624.0,90785.200,152037.0
2.002,2.903,93.293,0.0,1.802,0.0,130719744.0,12922880.0,230891520.0,3227443200.0,189852.400,324958.200
1.900,2.700,93.300,0.300,1.800,0.0,130727936.0,12931072.0,230891520.0,3227426816.0,191767.200,326723.400
1.900,2.700,93.600,0.0,1.800,0.0,130834432.0,12931072.0,230891520.0,3227320320.0,185638.400,316190.600
1.900,2.600,93.100,0.700,1.700,0.0,130842624.0,12939264.0,230891520.0,3227303936.0,183383.0,313439.0
1.800,2.700,93.900,0.0,1.600,0.0,130768896.0,12939264.0,230891520.0,3227377664.0,185926.800,315939.200
2.100,2.900,92.800,0.400,1.800,0.0,130859008.0,12947456.0,230891520.0,3227279360.0,201337.400,344534.800
1.800,2.600,93.0,0.900,1.700,0.0,130887680.0,12955648.0,230891520.0,3227242496.0,189510.600,323563.800
1.902,2.703,93.594,0.0,1.802,0.0,130830336.0,12955648.0,230891520.0,3227299840.0,195179.600,332510.200
1.900,2.600,93.600,0.300,1.600,0.0,130994176.0,12963840.0,230891520.0,3227127808.0,179518.0,305025.200
1.900,2.700,93.700,0.0,1.700,0.0,130781184.0,12963840.0,230891520.0,3227340800.0,192214.0,329813.600
1.802,2.703,93.493,0.300,1.702,0.0,130830336.0,12972032.0,230891520.0,3227283456.0,186380.600,317806.600
1.998,2.897,93.207,0.0,1.898,0.0,130830336.0,12972032.0,230891520.0,3227283456.0,191730.800,326980.800
1.800,2.800,92.700,1.0,1.700,0.0,130887680.0,12980224.0,230891520.0,3227217920.0,190713.200,324791.400
1.898,2.897,93.407,0.0,1.798,0.0,130928640.0,12980224.0,230891520.0,3227176960.0,187969.800,320765.200
1.904,2.705,93.287,0.501,1.603,0.0,130764800.0,12988416.0,230891520.0,3227332608.0,185131.800,315493.200
0.900,1.400,96.800,0.0,0.900,0.0,128675840.0,12988416.0,230899712.0,3229413376.0,95295.400,160772.400
0.0,0.100,98.398,1.401,0.100,0.0,128692224.0,12996608.0,230899712.0,3229388800.0,2400.0,946.0
0.0,0.100,99.900,0.0,0.0,0.0,128667648.0,12996608.0,230899712.0,3229413376.0,1939.800,543.200
0.100,0.100,99.401,0.299,0.100,0.0,128659456.0,13004800.0,230899712.0,3229413376.0,1711.200,556.600
