"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_w-o_mc-2_mw-2_t-8_rep-1_foraslvms3.csv 5 20",,,,"Date:","10 Dec 2017 22:14:30 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.605,3.495,89.460,1.918,2.521,0.0,124272640.0,11014144.0,230723584.0,3235966976.0,0.0,0.0
10.290,9.990,75.924,1.299,2.498,0.0,126078976.0,11014144.0,230744064.0,3234140160.0,112842.0,178371.400
2.903,4.204,89.890,1.101,1.902,0.0,126185472.0,11022336.0,230744064.0,3234025472.0,241764.400,404940.800
2.700,4.100,91.200,0.0,2.0,0.0,126070784.0,11022336.0,230744064.0,3234140160.0,216906.0,359880.600
2.800,4.200,89.400,1.600,2.0,0.0,126144512.0,11030528.0,230744064.0,3234058240.0,235988.800,396180.0
2.600,3.900,91.700,0.0,1.800,0.0,126148608.0,11030528.0,230744064.0,3234054144.0,219279.200,366435.200
2.703,3.904,91.091,0.400,1.902,0.0,126132224.0,11038720.0,230744064.0,3234062336.0,218402.800,362478.600
2.897,4.096,90.110,0.899,1.998,0.0,126304256.0,11046912.0,230735872.0,3233890304.0,238816.800,400235.200
2.603,3.704,91.892,0.0,1.802,0.0,126140416.0,11046912.0,230744064.0,3234045952.0,220701.200,368303.400
3.0,4.300,89.900,0.600,2.200,0.0,126251008.0,11055104.0,230744064.0,3233927168.0,238405.200,399638.200
3.500,4.800,89.400,0.0,2.300,0.0,127512576.0,11055104.0,230752256.0,3232657408.0,245473.0,410743.400
2.903,4.304,90.190,0.400,2.202,0.0,127438848.0,11063296.0,230752256.0,3232722944.0,236309.200,393481.0
2.803,4.104,91.091,0.0,2.002,0.0,126808064.0,11063296.0,230748160.0,3233357824.0,223577.0,372427.0
2.897,4.196,90.110,0.699,2.098,0.0,126832640.0,11071488.0,230748160.0,3233325056.0,235650.600,393374.0
2.900,4.0,91.0,0.0,2.100,0.0,127676416.0,11071488.0,230752256.0,3232477184.0,232010.200,388836.600
2.800,4.0,90.100,1.200,1.900,0.0,127131648.0,11079680.0,230748160.0,3233017856.0,216315.200,359357.0
2.803,4.104,90.390,0.701,2.002,0.0,127156224.0,11087872.0,230748160.0,3232985088.0,231588.800,384432.400
1.301,2.002,95.796,0.0,0.901,0.0,123633664.0,11087872.0,230752256.0,3236503552.0,100656.400,168591.400
0.0,0.100,99.400,0.400,0.100,0.0,123625472.0,11096064.0,230752256.0,3236503552.0,868.800,866.400
0.0,0.100,99.900,0.0,0.0,0.0,123625472.0,11096064.0,230752256.0,3236503552.0,0.0,0.0
0.100,0.100,98.102,1.598,0.100,0.0,123617280.0,11104256.0,230752256.0,3236503552.0,155.200,277.400
