"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_r-o_mc-2_mw-1_t-32_rep-3_foraslvms2.csv 5 20",,,,"Date:","10 Dec 2017 23:42:21 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.224,3.359,91.874,0.895,1.648,0.0,124514304.0,15712256.0,232202240.0,3229548544.0,0.0,0.0
5.489,7.585,85.230,0.299,1.397,0.0,126734336.0,15720448.0,232206336.0,3227316224.0,258437.400,163848.400
2.500,3.500,92.100,0.0,1.900,0.0,126889984.0,15720448.0,232214528.0,3227152384.0,482201.0,309324.800
3.103,4.204,89.990,0.400,2.302,0.0,126750720.0,15728640.0,232214528.0,3227283456.0,582751.800,375806.200
3.100,4.200,90.300,0.0,2.400,0.0,126853120.0,15728640.0,232214528.0,3227181056.0,601036.400,385142.800
3.0,4.0,90.600,0.200,2.200,0.0,126967808.0,15736832.0,232214528.0,3227058176.0,552922.200,354910.800
3.400,4.400,89.600,0.0,2.600,0.0,126844928.0,15736832.0,232214528.0,3227181056.0,626806.200,403342.200
2.803,3.904,90.490,0.701,2.102,0.0,126828544.0,15745024.0,232214528.0,3227189248.0,518411.600,333037.600
2.803,3.804,91.091,0.300,2.002,0.0,126935040.0,15753216.0,232214528.0,3227074560.0,524450.800,337132.200
3.200,4.300,90.200,0.0,2.300,0.0,126853120.0,15753216.0,232214528.0,3227156480.0,620413.400,397927.0
3.200,4.300,89.900,0.300,2.300,0.0,126853120.0,15761408.0,232214528.0,3227148288.0,605552.200,389325.600
3.100,4.200,90.500,0.0,2.200,0.0,126861312.0,15761408.0,232214528.0,3227140096.0,558160.0,358868.400
2.903,3.804,90.791,0.400,2.102,0.0,126746624.0,15769600.0,232214528.0,3227246592.0,536507.0,345200.0
2.903,4.004,90.991,0.0,2.102,0.0,126803968.0,15769600.0,232214528.0,3227189248.0,559616.400,361004.0
3.197,4.296,89.510,0.599,2.398,0.0,127209472.0,15777792.0,232214528.0,3226775552.0,580816.0,374555.200
2.800,4.0,90.500,0.400,2.300,0.0,127283200.0,15785984.0,232214528.0,3226693632.0,533177.600,342465.200
2.900,3.900,91.0,0.0,2.200,0.0,127344640.0,15785984.0,232214528.0,3226632192.0,530625.800,340122.600
1.0,1.400,96.0,0.800,0.800,0.0,124669952.0,15794176.0,232222720.0,3229290496.0,183278.600,117849.400
0.0,0.100,98.298,1.602,0.0,0.0,124661760.0,15802368.0,232222720.0,3229290496.0,0.0,0.0
0.0,0.100,99.800,0.0,0.100,0.0,124661760.0,15802368.0,232222720.0,3229290496.0,24.0,10.800
0.0,0.100,98.800,1.100,0.0,0.0,124653568.0,15810560.0,232222720.0,3229290496.0,0.0,0.0
