"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_w-o_mc-3_mw-1_t-8_rep-2_foraslvms2.csv 5 20",,,,"Date:","10 Dec 2017 22:27:49 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.156,3.708,90.776,1.506,1.855,0.0,123527168.0,11431936.0,230952960.0,3236065280.0,0.0,0.0
4.790,6.387,87.725,0.200,0.898,0.0,125775872.0,11440128.0,230952960.0,3233808384.0,91007.400,89099.600
1.002,1.804,95.992,0.0,1.202,0.0,125767680.0,11440128.0,230961152.0,3233808384.0,148803.600,132747.200
1.099,1.898,95.405,0.300,1.299,0.0,125886464.0,11448320.0,230961152.0,3233681408.0,151298.400,134949.0
1.200,1.800,95.800,0.0,1.200,0.0,125886464.0,11448320.0,230961152.0,3233681408.0,148792.0,132726.200
1.098,1.896,95.309,0.399,1.297,0.0,125878272.0,11456512.0,230961152.0,3233681408.0,150600.400,134266.800
1.204,1.906,95.587,0.0,1.304,0.0,127037440.0,11456512.0,230965248.0,3232518144.0,149325.800,133808.800
1.099,1.898,93.606,2.098,1.299,0.0,127156224.0,11464704.0,230965248.0,3232391168.0,146117.200,130379.400
1.102,1.904,95.591,0.200,1.202,0.0,126500864.0,11472896.0,230961152.0,3233042432.0,146573.800,130732.200
1.099,1.698,96.004,0.0,1.199,0.0,126640128.0,11472896.0,230961152.0,3232903168.0,146910.200,131171.200
1.100,1.800,95.600,0.300,1.200,0.0,126500864.0,11481088.0,230961152.0,3233034240.0,145582.0,129811.200
1.100,1.800,95.800,0.0,1.300,0.0,126500864.0,11481088.0,230961152.0,3233034240.0,149556.0,133559.400
1.101,1.902,95.195,0.601,1.201,0.0,126574592.0,11489280.0,230961152.0,3232952320.0,150554.400,134310.600
1.100,1.700,95.400,0.500,1.300,0.0,126500864.0,11497472.0,230961152.0,3233017856.0,149131.200,133146.800
1.100,1.800,96.0,0.0,1.100,0.0,126754816.0,11497472.0,230961152.0,3232763904.0,149235.600,133108.400
1.0,1.800,95.400,0.600,1.200,0.0,126746624.0,11505664.0,230961152.0,3232763904.0,147097.200,131172.400
1.101,1.702,96.096,0.0,1.101,0.0,126746624.0,11505664.0,230961152.0,3232763904.0,147612.400,131866.0
0.400,0.700,96.100,2.300,0.500,0.0,123514880.0,11513856.0,230961152.0,3235987456.0,46316.400,41486.0
0.0,0.100,99.001,0.799,0.100,0.0,123506688.0,11522048.0,230961152.0,3235987456.0,0.0,0.0
0.0,0.100,99.900,0.0,0.0,0.0,123506688.0,11522048.0,230961152.0,3235987456.0,0.0,0.0
0.0,0.200,98.204,1.497,0.100,0.0,123498496.0,11530240.0,230961152.0,3235987456.0,0.0,0.0
