"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_r-o_mc-2_mw-2_t-8_rep-3_foraslvms1.csv 5 20",,,,"Date:","10 Dec 2017 23:47:56 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.204,3.240,92.020,0.860,1.676,0.0,123744256.0,16056320.0,232390656.0,3229786112.0,0.0,0.0
9.491,12.288,76.623,0.100,1.499,0.0,126296064.0,16064512.0,232402944.0,3227213824.0,211972.0,137503.600
3.400,4.200,86.900,3.300,2.200,0.0,126394368.0,16064512.0,232411136.0,3227107328.0,565570.400,364282.200
3.003,3.804,90.791,0.400,2.002,0.0,126353408.0,16072704.0,232411136.0,3227140096.0,526114.600,339841.200
2.700,3.500,92.0,0.0,1.800,0.0,126353408.0,16072704.0,232411136.0,3227140096.0,480209.400,309531.200
3.097,3.696,90.410,0.699,2.098,0.0,126480384.0,16080896.0,232411136.0,3227004928.0,484011.600,312250.0
2.700,3.400,91.900,0.0,2.0,0.0,126464000.0,16080896.0,232411136.0,3227021312.0,477004.800,306853.800
2.705,3.407,90.782,1.002,2.104,0.0,126623744.0,16089088.0,232411136.0,3226853376.0,466646.0,300932.400
3.003,3.403,91.692,0.0,1.902,0.0,126550016.0,16089088.0,232411136.0,3226927104.0,487804.600,314627.200
2.894,3.493,91.118,0.299,2.196,0.0,126709760.0,16097280.0,232411136.0,3226759168.0,485027.800,312508.400
2.803,3.504,91.692,0.0,2.002,0.0,126726144.0,16097280.0,232411136.0,3226742784.0,467562.600,299903.200
2.797,3.696,86.513,4.995,1.998,0.0,126726144.0,16105472.0,232411136.0,3226734592.0,466187.0,300240.600
2.803,3.403,91.792,0.0,2.002,0.0,126693376.0,16105472.0,232411136.0,3226767360.0,480807.200,310227.600
2.703,3.403,91.792,0.200,1.902,0.0,126750720.0,16113664.0,232411136.0,3226701824.0,451411.400,290720.600
2.600,3.300,92.300,0.0,1.800,0.0,126861312.0,16113664.0,232411136.0,3226591232.0,407014.200,261936.400
2.700,3.400,91.200,0.700,2.0,0.0,126988288.0,16121856.0,232411136.0,3226456064.0,452451.400,291561.400
2.500,3.400,92.0,0.300,1.800,0.0,126930944.0,16130048.0,232411136.0,3226505216.0,425940.400,273414.200
1.301,1.702,96.096,0.0,0.901,0.0,124137472.0,16130048.0,232415232.0,3229294592.0,201890.400,130378.400
0.0,0.100,98.600,1.200,0.100,0.0,124129280.0,16138240.0,232415232.0,3229294592.0,844.800,844.800
0.0,0.100,99.900,0.0,0.0,0.0,124129280.0,16138240.0,232415232.0,3229294592.0,0.0,0.0
0.100,0.100,99.401,0.299,0.100,0.0,124121088.0,16146432.0,232415232.0,3229294592.0,92.0,223.800
