"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_r-o_mc-2_mw-1_t-32_rep-1_foraslvms3.csv 5 20",,,,"Date:","10 Dec 2017 23:38:42 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.744,3.601,90.769,0.958,1.928,0.0,125550592.0,16138240.0,232165376.0,3228123136.0,0.0,0.0
5.583,6.281,87.039,0.199,0.897,0.0,128745472.0,16146432.0,232173568.0,3224911872.0,143331.600,95119.800
4.404,5.806,87.087,0.0,2.703,0.0,128839680.0,16146432.0,232173568.0,3224817664.0,616920.200,396641.600
4.100,5.400,87.500,0.300,2.700,0.0,128806912.0,16154624.0,232173568.0,3224842240.0,562704.200,362515.400
3.700,4.800,89.200,0.0,2.300,0.0,128831488.0,16154624.0,232173568.0,3224817664.0,492271.400,315082.200
4.004,5.305,87.988,0.200,2.503,0.0,128827392.0,16162816.0,232173568.0,3224813568.0,545649.0,349052.0
3.800,5.0,88.800,0.0,2.400,0.0,128954368.0,16162816.0,232173568.0,3224686592.0,530693.600,341908.200
3.596,4.795,89.111,0.300,2.198,0.0,128913408.0,16171008.0,232173568.0,3224719360.0,484568.600,309827.200
3.908,5.311,86.974,1.403,2.405,0.0,128905216.0,16179200.0,232173568.0,3224719360.0,535758.600,343797.0
3.896,4.995,88.711,0.0,2.398,0.0,128913408.0,16179200.0,232173568.0,3224711168.0,524105.800,336167.200
4.008,5.311,86.673,1.503,2.505,0.0,129056768.0,16187392.0,232173568.0,3224559616.0,559959.600,360559.0
4.100,5.400,87.900,0.0,2.600,0.0,129089536.0,16187392.0,232173568.0,3224526848.0,571952.800,367285.400
3.900,5.200,88.300,0.200,2.400,0.0,129040384.0,16195584.0,232173568.0,3224567808.0,534279.0,343877.0
3.303,4.505,90.090,0.0,2.102,0.0,128983040.0,16195584.0,232173568.0,3224625152.0,461965.0,295001.200
4.400,5.600,87.200,0.200,2.600,0.0,129294336.0,16203776.0,232173568.0,3224305664.0,593928.400,382179.400
4.200,5.600,87.400,0.300,2.500,0.0,129253376.0,16211968.0,232173568.0,3224338432.0,572866.600,366927.400
4.404,5.806,86.687,0.0,3.103,0.0,129294336.0,16211968.0,232173568.0,3224297472.0,598306.400,384893.800
2.300,3.0,93.100,0.200,1.400,0.0,124178432.0,16220160.0,232181760.0,3229396992.0,308141.0,199041.600
0.0,0.200,99.401,0.300,0.100,0.0,124170240.0,16228352.0,232181760.0,3229396992.0,24.0,10.800
0.100,0.100,99.700,0.0,0.100,0.0,124170240.0,16228352.0,232181760.0,3229396992.0,162.400,281.0
0.0,0.100,99.699,0.200,0.0,0.0,124162048.0,16236544.0,232181760.0,3229396992.0,0.0,0.0
