"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_r-o_mc-3_mw-2_t-8_rep-3_foraslvms1.csv 5 20",,,,"Date:","11 Dec 2017 00:10:10 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.261,3.259,92.018,0.801,1.661,0.0,124096512.0,17321984.0,232681472.0,3227877376.0,0.0,0.0
8.691,11.888,77.522,0.200,1.698,0.0,126783488.0,17330176.0,232697856.0,3225165824.0,195776.800,127502.200
3.100,4.0,90.800,0.0,2.100,0.0,126951424.0,17330176.0,232697856.0,3224997888.0,460165.0,297031.400
3.0,4.0,90.400,0.400,2.200,0.0,126935040.0,17338368.0,232697856.0,3225006080.0,470571.200,304108.200
2.600,3.500,91.900,0.200,1.800,0.0,127086592.0,17346560.0,232697856.0,3224846336.0,458898.800,295488.200
2.800,3.800,91.500,0.0,1.900,0.0,127086592.0,17346560.0,232697856.0,3224846336.0,465072.200,299954.600
2.703,3.403,91.792,0.300,1.802,0.0,127180800.0,17354752.0,232697856.0,3224743936.0,458040.0,295595.400
2.800,3.500,91.700,0.0,2.0,0.0,127991808.0,17354752.0,232701952.0,3223928832.0,457858.400,296149.200
2.900,3.600,91.0,0.500,2.0,0.0,128159744.0,17362944.0,232701952.0,3223752704.0,464603.0,299548.200
2.803,3.604,91.391,0.200,2.002,0.0,127553536.0,17371136.0,232697856.0,3224354816.0,480010.400,309936.0
2.700,3.600,91.500,0.400,1.800,0.0,127610880.0,17379328.0,232697856.0,3224289280.0,462539.800,298891.800
2.800,3.700,91.600,0.0,1.900,0.0,127578112.0,17379328.0,232697856.0,3224322048.0,479465.200,309650.200
2.900,3.500,88.200,3.300,2.100,0.0,127586304.0,17387520.0,232697856.0,3224305664.0,472385.800,305103.800
2.600,3.500,92.0,0.0,1.900,0.0,127627264.0,17387520.0,232697856.0,3224264704.0,453585.400,291866.200
2.903,3.804,90.791,0.300,2.202,0.0,127721472.0,17395712.0,232697856.0,3224162304.0,469176.200,302953.400
2.897,3.497,90.709,0.899,1.998,0.0,127672320.0,17403904.0,232697856.0,3224203264.0,461023.600,297939.200
2.603,3.403,91.992,0.0,2.002,0.0,127664128.0,17403904.0,232697856.0,3224211456.0,459660.600,295901.400
1.399,1.798,95.205,0.500,1.099,0.0,124588032.0,17412096.0,232697856.0,3227279360.0,215738.800,139452.400
0.0,0.100,99.699,0.200,0.0,0.0,124579840.0,17420288.0,232697856.0,3227279360.0,844.800,844.800
0.0,0.100,99.800,0.0,0.100,0.0,124579840.0,17420288.0,232697856.0,3227279360.0,0.0,0.0
0.0,0.100,99.600,0.300,0.0,0.0,124571648.0,17428480.0,232697856.0,3227279360.0,92.0,223.800
