"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_r-w_mc-3_mw-2_t-32_rep-2_foraslvms1.csv 5 20",,,,"Date:","10 Dec 2017 23:29:24 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.148,3.233,92.004,0.926,1.689,0.0,123858944.0,15003648.0,232099840.0,3231014912.0,0.0,0.0
8.991,9.990,75.425,1.399,4.196,0.0,126455808.0,15011840.0,232108032.0,3228401664.0,194407.0,198194.400
4.200,5.200,87.700,0.0,2.900,0.0,126607360.0,15011840.0,232116224.0,3228241920.0,594787.800,605623.200
3.904,5.005,87.888,0.300,2.903,0.0,126758912.0,15020032.0,232116224.0,3228082176.0,586786.600,599146.400
3.596,4.396,89.510,0.0,2.498,0.0,126787584.0,15020032.0,232116224.0,3228053504.0,522490.0,529920.400
4.100,5.300,87.300,0.300,3.0,0.0,126836736.0,15028224.0,232116224.0,3227996160.0,584961.200,596442.0
3.604,4.505,89.289,0.0,2.603,0.0,126820352.0,15028224.0,232116224.0,3228012544.0,533228.400,541970.200
4.104,5.105,87.688,0.300,2.803,0.0,126865408.0,15036416.0,232116224.0,3227959296.0,618473.0,629811.600
3.896,4.995,88.312,0.0,2.797,0.0,127107072.0,15036416.0,232116224.0,3227717632.0,555574.800,564164.0
4.008,5.010,87.776,0.401,2.806,0.0,127197184.0,15044608.0,232116224.0,3227619328.0,601835.800,611966.600
3.800,4.700,88.700,0.0,2.800,0.0,127197184.0,15044608.0,232116224.0,3227619328.0,573019.200,583481.0
4.196,5.095,87.413,0.200,3.097,0.0,127090688.0,15052800.0,232116224.0,3227717632.0,586981.0,599234.200
4.104,4.905,87.788,0.0,3.203,0.0,127148032.0,15052800.0,232116224.0,3227660288.0,507903.0,515919.400
3.600,4.500,89.100,0.300,2.500,0.0,127275008.0,15060992.0,232116224.0,3227525120.0,553263.400,561865.200
3.504,4.705,89.189,0.0,2.603,0.0,127528960.0,15060992.0,232116224.0,3227271168.0,521728.200,506881.0
4.196,5.095,85.614,2.198,2.897,0.0,127627264.0,15069184.0,232116224.0,3227164672.0,887395.600,617638.800
3.707,4.709,88.778,0.0,2.806,0.0,127463424.0,15069184.0,232116224.0,3227328512.0,971144.600,583964.200
2.298,2.897,92.807,0.400,1.598,0.0,124116992.0,15077376.0,232153088.0,3230629888.0,576296.200,321916.800
0.0,0.100,98.500,1.300,0.100,0.0,124108800.0,15085568.0,232153088.0,3230629888.0,844.800,844.800
0.0,0.100,99.900,0.0,0.0,0.0,124108800.0,15085568.0,232153088.0,3230629888.0,0.0,0.0
0.0,0.100,98.900,0.900,0.100,0.0,124100608.0,15093760.0,232153088.0,3230629888.0,0.0,0.0
