"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_w-o_mc-3_mw-2_t-32_rep-1_foraslvms2.csv 5 20",,,,"Date:","10 Dec 2017 22:42:45 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.042,3.433,91.527,1.301,1.697,0.0,124092416.0,12296192.0,231104512.0,3234484224.0,0.0,0.0
8.683,9.082,77.146,1.098,3.992,0.0,126447616.0,12304384.0,231124992.0,3232100352.0,110909.200,184471.800
2.997,4.096,90.110,0.500,2.298,0.0,126689280.0,12312576.0,231124992.0,3231850496.0,338232.0,562963.600
2.803,4.104,90.891,0.0,2.202,0.0,126623744.0,12312576.0,231124992.0,3231916032.0,344068.0,575399.0
2.800,4.200,89.900,0.800,2.300,0.0,126681088.0,12320768.0,231124992.0,3231850496.0,326443.200,546708.200
3.100,4.300,90.100,0.0,2.500,0.0,126550016.0,12320768.0,231124992.0,3231981568.0,348691.600,587628.0
2.402,3.704,91.592,0.400,1.902,0.0,126599168.0,12328960.0,231124992.0,3231924224.0,280617.600,463994.400
2.900,4.200,90.500,0.0,2.400,0.0,126767104.0,12328960.0,231124992.0,3231756288.0,339352.0,565105.800
2.897,4.396,89.011,0.999,2.697,0.0,126943232.0,12337152.0,231124992.0,3231571968.0,337198.0,565962.200
3.006,4.409,89.178,0.902,2.505,0.0,126869504.0,12345344.0,231124992.0,3231637504.0,345123.200,576713.600
2.600,4.0,91.200,0.0,2.200,0.0,126853120.0,12345344.0,231124992.0,3231653888.0,304500.400,505219.0
2.703,3.904,90.991,0.300,2.102,0.0,126918656.0,12353536.0,231124992.0,3231580160.0,312281.200,515463.400
2.997,4.196,90.410,0.0,2.398,0.0,126853120.0,12353536.0,231124992.0,3231645696.0,346490.800,583549.600
2.909,4.112,90.471,0.201,2.307,0.0,126889984.0,12361728.0,231124992.0,3231600640.0,330427.200,552325.800
2.697,3.996,91.109,0.0,2.198,0.0,127025152.0,12361728.0,231124992.0,3231465472.0,315591.600,525689.0
2.300,3.600,91.800,0.300,2.0,0.0,126984192.0,12369920.0,231124992.0,3231498240.0,282508.0,466295.400
2.803,4.104,90.691,0.0,2.402,0.0,126959616.0,12369920.0,231124992.0,3231522816.0,326936.400,544944.600
1.800,2.900,93.600,0.200,1.500,0.0,124284928.0,12378112.0,231137280.0,3234177024.0,202277.600,336423.200
0.0,0.200,99.500,0.300,0.0,0.0,124276736.0,12386304.0,231137280.0,3234177024.0,936.800,1068.600
0.0,0.100,99.800,0.0,0.100,0.0,124276736.0,12386304.0,231137280.0,3234177024.0,0.0,0.0
0.0,0.100,99.101,0.699,0.100,0.0,124268544.0,12394496.0,231137280.0,3234177024.0,0.0,0.0
