"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_r-w_mc-3_mw-1_t-32_rep-1_foraslvms3.csv 5 20",,,,"Date:","10 Dec 2017 23:16:18 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.690,3.558,90.711,1.073,1.968,0.0,124952576.0,14807040.0,231727104.0,3230490624.0,0.0,0.0
7.086,6.687,84.731,0.299,1.198,0.0,126189568.0,14815232.0,231735296.0,3229237248.0,145369.0,146115.200
3.300,4.500,88.800,1.0,2.400,0.0,126251008.0,14823424.0,231727104.0,3229175808.0,296432.0,299161.800
3.504,4.505,89.590,0.0,2.402,0.0,126341120.0,14823424.0,231735296.0,3229077504.0,311297.200,311489.200
3.300,4.300,90.0,0.200,2.200,0.0,127008768.0,14831616.0,231739392.0,3228397568.0,286854.400,288194.600
2.997,3.996,90.609,0.400,1.998,0.0,126996480.0,14839808.0,231739392.0,3228401664.0,272503.400,275669.0
2.402,3.403,92.593,0.0,1.602,0.0,126963712.0,14839808.0,231739392.0,3228434432.0,235005.600,233492.800
1.500,2.200,94.600,0.500,1.200,0.0,126955520.0,14848000.0,231739392.0,3228434432.0,157449.200,146849.600
0.901,1.201,96.496,0.801,0.601,0.0,126889984.0,14856192.0,231731200.0,3228499968.0,97359.600,77797.600
1.698,2.298,94.805,0.0,1.199,0.0,127012864.0,14856192.0,231739392.0,3228368896.0,163715.0,153575.600
1.301,1.902,95.596,0.300,0.901,0.0,127238144.0,14864384.0,231739392.0,3228135424.0,134498.600,127074.600
1.400,1.900,95.100,0.600,1.0,0.0,127254528.0,14872576.0,231731200.0,3228119040.0,142244.200,134676.400
1.100,1.600,96.500,0.0,0.800,0.0,127180800.0,14872576.0,231739392.0,3228184576.0,115161.800,105658.200
1.802,2.302,94.595,0.200,1.101,0.0,127336448.0,14880768.0,231739392.0,3228020736.0,169113.0,162899.200
2.703,3.804,91.592,0.0,1.902,0.0,127598592.0,14880768.0,231739392.0,3227758592.0,267802.600,270918.0
2.897,3.996,90.809,0.300,1.998,0.0,127410176.0,14888960.0,231739392.0,3227938816.0,268617.400,270474.200
3.103,4.004,89.990,0.901,2.002,0.0,128311296.0,14897152.0,231735296.0,3227033600.0,280616.800,285759.400
1.100,1.700,96.500,0.0,0.700,0.0,125284352.0,14897152.0,231759872.0,3230035968.0,106241.800,106387.400
0.100,0.100,99.401,0.300,0.100,0.0,123994112.0,14905344.0,231755776.0,3231322112.0,92.600,107.0
0.0,0.100,99.400,0.400,0.100,0.0,123985920.0,14913536.0,231755776.0,3231322112.0,42.600,23.0
0.0,0.200,99.800,0.0,0.0,0.0,123985920.0,14913536.0,231755776.0,3231322112.0,13.200,10.800
