"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_r-o_mc-3_mw-1_t-8_rep-2_foraslvms1.csv 5 20",,,,"Date:","10 Dec 2017 23:57:16 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.267,3.289,91.918,0.837,1.689,0.0,123846656.0,16580608.0,232534016.0,3229016064.0,0.0,0.0
4.890,6.088,86.926,1.198,0.898,0.0,126447616.0,16588800.0,232534016.0,3226406912.0,121425.0,65176.0
1.700,2.400,94.600,0.0,1.300,0.0,126513152.0,16588800.0,232542208.0,3226333184.0,251865.600,151541.400
1.702,2.402,94.294,0.300,1.301,0.0,126275584.0,16596992.0,232542208.0,3226562560.0,256041.200,155338.800
1.896,2.595,94.012,0.0,1.497,0.0,126664704.0,16596992.0,232542208.0,3226173440.0,267462.600,165149.0
1.802,2.503,94.194,0.200,1.301,0.0,126656512.0,16605184.0,232542208.0,3226173440.0,260255.800,160759.200
1.802,2.402,94.394,0.0,1.401,0.0,126599168.0,16605184.0,232542208.0,3226230784.0,269578.600,162647.800
1.700,2.500,93.900,0.600,1.300,0.0,126660608.0,16613376.0,232542208.0,3226161152.0,253466.400,153106.200
1.700,2.400,93.900,0.600,1.400,0.0,126717952.0,16621568.0,232542208.0,3226095616.0,253177.600,152440.200
1.898,2.398,94.306,0.0,1.399,0.0,126676992.0,16621568.0,232542208.0,3226136576.0,259968.0,158014.400
1.802,2.302,92.693,1.802,1.401,0.0,126570496.0,16629760.0,232542208.0,3226234880.0,259906.400,162785.800
1.900,2.600,94.100,0.0,1.400,0.0,126676992.0,16629760.0,232542208.0,3226128384.0,261947.200,164941.600
1.902,2.503,93.994,0.100,1.502,0.0,126636032.0,16637952.0,232542208.0,3226161152.0,259971.800,164335.200
1.902,2.503,94.194,0.0,1.401,0.0,126701568.0,16637952.0,232542208.0,3226095616.0,259408.0,165889.400
1.900,2.500,93.800,0.400,1.400,0.0,126849024.0,16646144.0,232542208.0,3225939968.0,261343.400,163965.600
1.898,2.498,90.210,3.996,1.399,0.0,126906368.0,16654336.0,232542208.0,3225874432.0,262983.600,160412.800
1.902,2.503,94.094,0.0,1.502,0.0,126873600.0,16654336.0,232542208.0,3225907200.0,268213.0,168119.400
0.699,1.099,97.003,0.599,0.599,0.0,123785216.0,16662528.0,232546304.0,3228983296.0,98240.600,61653.800
0.0,0.0,99.499,0.501,0.0,0.0,123777024.0,16670720.0,232546304.0,3228983296.0,0.0,0.0
0.0,0.200,99.700,0.0,0.100,0.0,123777024.0,16670720.0,232546304.0,3228983296.0,92.0,223.800
0.0,0.0,99.900,0.100,0.0,0.0,123768832.0,16678912.0,232546304.0,3228983296.0,0.0,0.0
