"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/2k_exp_log/dstat_w-o_mc-3_mw-2_t-32_rep-3_foraslvms1.csv 5 20",,,,"Date:","10 Dec 2017 22:46:34 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.030,3.306,91.665,1.205,1.794,0.0,123076608.0,12537856.0,231292928.0,3235069952.0,0.0,0.0
8.782,12.475,77.046,0.499,1.198,0.0,125751296.0,12546048.0,231309312.0,3232370688.0,136717.600,221585.200
2.500,3.800,91.700,0.0,2.0,0.0,125702144.0,12546048.0,231309312.0,3232419840.0,300595.200,499201.0
2.700,3.700,90.400,1.0,2.200,0.0,125820928.0,12554240.0,231309312.0,3232292864.0,306667.200,509756.200
2.803,3.904,91.091,0.0,2.202,0.0,125886464.0,12554240.0,231309312.0,3232227328.0,333770.400,551995.400
2.600,3.900,90.600,0.800,2.100,0.0,125779968.0,12562432.0,231309312.0,3232325632.0,310739.600,516648.600
2.797,3.796,91.209,0.0,2.198,0.0,125972480.0,12562432.0,231309312.0,3232133120.0,316203.600,529323.200
2.505,3.707,91.283,0.501,2.004,0.0,125939712.0,12570624.0,231309312.0,3232157696.0,306349.200,506217.800
2.697,3.896,90.609,0.599,2.198,0.0,125956096.0,12578816.0,231309312.0,3232133120.0,325880.800,539829.800
3.100,4.300,90.300,0.0,2.300,0.0,125988864.0,12578816.0,231309312.0,3232100352.0,353621.600,593376.800
3.103,4.304,88.488,1.502,2.603,0.0,126087168.0,12587008.0,231309312.0,3231993856.0,337530.0,564385.200
2.903,4.004,90.891,0.0,2.202,0.0,125915136.0,12587008.0,231309312.0,3232165888.0,337036.800,564045.0
2.797,3.696,91.109,0.300,2.098,0.0,125931520.0,12595200.0,231309312.0,3232141312.0,298918.400,495882.400
2.402,3.604,92.092,0.0,1.902,0.0,125931520.0,12595200.0,231309312.0,3232141312.0,283460.800,468066.200
2.803,3.904,91.091,0.100,2.102,0.0,126300160.0,12603392.0,231309312.0,3231764480.0,327525.200,547600.800
2.900,4.0,90.700,0.200,2.200,0.0,126259200.0,12611584.0,231309312.0,3231797248.0,321796.400,536085.400
3.100,4.200,90.400,0.0,2.300,0.0,126263296.0,12611584.0,231309312.0,3231793152.0,349348.400,586660.0
1.300,2.0,95.300,0.400,1.0,0.0,122994688.0,12619776.0,231321600.0,3235041280.0,145734.800,242132.200
0.0,0.100,99.001,0.699,0.200,0.0,122986496.0,12627968.0,231321600.0,3235041280.0,844.800,844.800
0.0,0.100,99.900,0.0,0.0,0.0,122986496.0,12627968.0,231321600.0,3235041280.0,128.800,255.800
0.0,0.100,99.700,0.200,0.0,0.0,122978304.0,12636160.0,231321600.0,3235041280.0,0.0,0.0
