"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_mw_base_line_log/dstat_w-o_c-2_t-8_rep-1.csv 5 20",,,,"Date:","14 Dec 2017 02:49:03 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.362,5.831,86.139,3.566,2.101,0.0,122359808.0,9580544.0,230277120.0,3239759872.0,0.0,0.0
8.292,11.788,75.624,3.397,0.899,0.0,123539456.0,9588736.0,230424576.0,3238424576.0,57742.600,97920.400
1.199,1.998,95.804,0.0,0.999,0.0,123539456.0,9588736.0,230424576.0,3238424576.0,89776.800,155247.600
1.0,1.700,95.700,0.600,1.0,0.0,123531264.0,9596928.0,230424576.0,3238424576.0,88231.200,152381.400
1.101,1.702,96.396,0.0,0.801,0.0,123531264.0,9596928.0,230424576.0,3238424576.0,90798.0,156927.200
1.101,1.702,95.095,1.201,0.901,0.0,123523072.0,9605120.0,230424576.0,3238424576.0,88847.600,153625.200
0.900,1.700,96.500,0.0,0.900,0.0,123523072.0,9605120.0,230424576.0,3238424576.0,84709.600,146381.600
1.099,1.698,95.704,0.599,0.899,0.0,123514880.0,9613312.0,230424576.0,3238424576.0,91138.400,157498.400
1.001,1.702,96.396,0.0,0.901,0.0,123641856.0,9613312.0,230424576.0,3238297600.0,89910.0,155379.200
0.999,1.698,95.305,0.999,0.999,0.0,123633664.0,9621504.0,230424576.0,3238297600.0,87305.200,150882.0
0.902,1.503,96.794,0.0,0.802,0.0,123633664.0,9621504.0,230424576.0,3238297600.0,84111.600,145432.600
0.999,1.698,95.704,0.699,0.899,0.0,123625472.0,9629696.0,230424576.0,3238297600.0,86298.800,149156.0
1.0,1.500,96.700,0.0,0.800,0.0,123625472.0,9629696.0,230424576.0,3238297600.0,84744.800,146472.800
0.900,1.500,95.700,1.0,0.900,0.0,123617280.0,9637888.0,230424576.0,3238297600.0,88504.0,152958.400
1.099,1.499,96.404,0.0,0.999,0.0,123617280.0,9637888.0,230424576.0,3238297600.0,88352.800,152643.200
0.901,1.401,96.196,0.601,0.901,0.0,123609088.0,9646080.0,230424576.0,3238297600.0,86612.800,149771.400
1.001,1.502,96.697,0.0,0.801,0.0,123609088.0,9646080.0,230424576.0,3238297600.0,93355.200,161308.0
0.400,0.699,98.102,0.400,0.400,0.0,121507840.0,9654272.0,230424576.0,3240390656.0,29509.600,50813.200
0.0,0.100,99.399,0.501,0.0,0.0,121626624.0,9662464.0,230424576.0,3240263680.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,121626624.0,9662464.0,230424576.0,3240263680.0,0.0,0.0
0.100,0.100,99.001,0.699,0.100,0.0,121618432.0,9670656.0,230424576.0,3240263680.0,128.800,242.600
