"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_mw_base_line_log/dstat_r-o_c-2_t-64_rep-3.csv 5 20",,,,"Date:","14 Dec 2017 05:52:00 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.261,4.616,88.856,0.752,2.515,0.0,125575168.0,20041728.0,233086976.0,3223273472.0,0.0,0.0
8.408,8.008,78.579,0.501,4.505,0.0,126947328.0,20049920.0,233099264.0,3221880832.0,74480.800,49229.0
1.198,1.697,96.108,0.0,0.998,0.0,126939136.0,20049920.0,233107456.0,3221880832.0,155506.800,101681.0
1.0,1.600,96.100,0.300,1.0,0.0,126930944.0,20058112.0,233107456.0,3221880832.0,148387.800,97195.600
1.100,1.500,96.500,0.0,0.900,0.0,126930944.0,20058112.0,233107456.0,3221880832.0,155816.800,101849.200
1.102,1.403,96.092,0.401,1.002,0.0,126922752.0,20066304.0,233107456.0,3221880832.0,154003.400,100733.200
1.099,1.698,96.204,0.0,0.999,0.0,126922752.0,20066304.0,233107456.0,3221880832.0,156126.600,102090.200
1.100,1.700,95.600,0.700,0.900,0.0,126914560.0,20074496.0,233107456.0,3221880832.0,155790.400,101864.600
1.101,1.602,95.596,0.701,1.001,0.0,126906368.0,20082688.0,233107456.0,3221880832.0,153545.600,100556.400
1.100,1.700,95.200,1.100,0.900,0.0,126898176.0,20090880.0,233107456.0,3221880832.0,155902.400,101934.800
1.001,1.602,96.396,0.0,1.001,0.0,126898176.0,20090880.0,233107456.0,3221880832.0,155775.400,101820.0
1.099,1.598,96.004,0.400,0.899,0.0,126889984.0,20099072.0,233107456.0,3221880832.0,151638.0,99186.800
1.0,1.700,96.400,0.0,0.900,0.0,126889984.0,20099072.0,233107456.0,3221880832.0,146203.400,95601.0
1.001,1.602,96.096,0.400,0.901,0.0,126881792.0,20107264.0,233107456.0,3221880832.0,150999.800,98898.400
1.099,1.598,96.404,0.0,0.899,0.0,126881792.0,20107264.0,233107456.0,3221880832.0,151886.800,99315.600
1.0,1.600,94.600,2.0,0.800,0.0,126873600.0,20115456.0,233107456.0,3221880832.0,151777.800,99236.600
1.0,1.400,96.700,0.0,0.900,0.0,126873600.0,20115456.0,233107456.0,3221880832.0,149610.200,97823.400
0.501,0.902,97.996,0.200,0.401,0.0,124530688.0,20123648.0,233107456.0,3224215552.0,72075.600,47157.200
0.100,0.100,97.904,1.796,0.100,0.0,124522496.0,20131840.0,233107456.0,3224215552.0,171.200,298.200
0.0,0.0,100.0,0.0,0.0,0.0,124522496.0,20131840.0,233107456.0,3224215552.0,0.0,0.0
0.0,0.100,98.799,1.001,0.100,0.0,124514304.0,20140032.0,233107456.0,3224215552.0,0.0,0.0
