"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_mw_base_line_log/dstat_w-o_c-128_t-64_rep-1.csv 5 20",,,,"Date:","14 Dec 2017 05:25:04 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.311,4.720,88.810,0.787,2.373,0.0,124973056.0,18501632.0,232718336.0,3225784320.0,0.0,0.0
13.300,17.700,62.900,0.500,5.600,0.0,128487424.0,18509824.0,232726528.0,3222253568.0,715711.800,1220281.200
13.300,16.900,52.500,0.0,17.300,0.0,128860160.0,18509824.0,232734720.0,3221872640.0,1553457.600,2676391.800
12.200,15.500,45.600,1.700,25.0,0.0,129208320.0,18518016.0,232734720.0,3221516288.0,1454674.0,2523212.400
11.888,16.184,50.050,0.0,21.878,0.0,129667072.0,18518016.0,232734720.0,3221057536.0,1422245.600,2500318.800
11.824,17.836,47.595,0.401,22.345,0.0,130011136.0,18526208.0,232734720.0,3220705280.0,1279070.800,2212203.800
12.076,14.970,53.693,0.0,19.261,0.0,130162688.0,18526208.0,232734720.0,3220553728.0,1393272.0,2435334.800
11.211,14.014,51.151,0.200,23.423,0.0,130461696.0,18534400.0,232734720.0,3220246528.0,1357602.800,2373315.200
10.989,17.283,48.851,0.0,22.877,0.0,130871296.0,18534400.0,232734720.0,3219836928.0,1267912.400,2228772.400
12.412,16.216,53.153,0.501,17.718,0.0,130662400.0,18542592.0,232734720.0,3220037632.0,1492016.400,2603120.0
11.800,15.500,56.100,0.0,16.600,0.0,130740224.0,18542592.0,232734720.0,3219959808.0,1468604.800,2561730.200
11.812,17.818,52.152,0.100,18.118,0.0,131006464.0,18550784.0,232734720.0,3219685376.0,1447357.200,2499508.800
12.800,15.300,54.800,0.0,17.100,0.0,130965504.0,18550784.0,232734720.0,3219726336.0,1524996.800,2640179.600
12.200,17.800,48.800,0.900,20.300,0.0,131067904.0,18558976.0,232734720.0,3219615744.0,1470038.0,2536863.0
13.0,16.500,53.100,0.0,17.400,0.0,132546560.0,18558976.0,232734720.0,3218137088.0,1493098.800,2567181.200
11.600,15.200,53.200,0.500,19.500,0.0,132542464.0,18567168.0,232734720.0,3218132992.0,1460789.600,2538059.800
11.788,16.184,53.047,0.0,18.981,0.0,132612096.0,18567168.0,232734720.0,3218063360.0,1456138.400,2548501.800
5.400,7.100,78.800,0.600,8.100,0.0,123744256.0,18575360.0,232751104.0,3226906624.0,538852.800,923419.400
0.0,0.0,99.600,0.400,0.0,0.0,123736064.0,18583552.0,232751104.0,3226906624.0,0.0,0.0
0.0,0.100,99.800,0.0,0.100,0.0,123736064.0,18583552.0,232751104.0,3226906624.0,0.0,0.0
0.0,0.100,99.199,0.701,0.0,0.0,123727872.0,18591744.0,232751104.0,3226906624.0,92.0,223.800
