"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_mw_base_line_log/dstat_w-o_c-128_t-32_rep-1.csv 5 20",,,,"Date:","14 Dec 2017 05:19:17 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.137,4.509,89.443,0.800,2.111,0.0,124055552.0,18173952.0,232599552.0,3227148288.0,0.0,0.0
13.200,17.0,64.300,0.500,5.0,0.0,128352256.0,18182144.0,232611840.0,3222831104.0,672517.0,1155243.800
12.088,15.385,54.146,0.200,18.182,0.0,128466944.0,18182144.0,232620032.0,3222708224.0,1316341.600,2291610.400
11.200,13.800,55.200,0.300,19.500,0.0,129003520.0,18190336.0,232620032.0,3222163456.0,1270048.0,2221684.400
11.111,14.014,61.461,0.0,13.413,0.0,129212416.0,18190336.0,232620032.0,3221954560.0,1383426.400,2393792.800
11.411,14.515,58.358,0.300,15.415,0.0,129859584.0,18198528.0,232620032.0,3221299200.0,1310775.200,2258578.0
10.589,13.886,62.637,0.0,12.887,0.0,129806336.0,18198528.0,232620032.0,3221352448.0,1405492.0,2427641.400
11.0,15.0,58.200,1.300,14.500,0.0,130338816.0,18206720.0,232620032.0,3220811776.0,1378930.800,2386469.200
11.812,14.515,58.258,2.903,12.513,0.0,130596864.0,18214912.0,232620032.0,3220545536.0,1384319.600,2390438.0
9.900,13.200,67.200,0.0,9.700,0.0,130310144.0,18214912.0,232620032.0,3220832256.0,1305852.400,2245220.800
10.310,13.614,65.465,0.601,10.010,0.0,130748416.0,18223104.0,232620032.0,3220385792.0,1348781.600,2327982.200
11.800,13.900,60.300,0.0,14.0,0.0,130650112.0,18223104.0,232620032.0,3220484096.0,1336285.600,2287777.600
11.788,13.986,62.837,0.500,10.889,0.0,130797568.0,18231296.0,232620032.0,3220328448.0,1366384.400,2357979.600
10.700,13.400,65.900,0.0,10.0,0.0,130727936.0,18231296.0,232620032.0,3220398080.0,1324499.200,2277099.200
12.312,15.516,57.958,0.200,14.014,0.0,132333568.0,18239488.0,232620032.0,3218784256.0,1416526.0,2448385.600
10.500,13.300,65.0,0.300,10.900,0.0,132243456.0,18247680.0,232620032.0,3218866176.0,1305747.200,2243870.400
10.500,13.0,66.600,0.0,9.900,0.0,132411392.0,18247680.0,232620032.0,3218698240.0,1351436.400,2330329.800
4.605,6.206,84.985,0.400,3.804,0.0,124452864.0,18255872.0,232636416.0,3226632192.0,541686.0,928103.400
0.0,0.100,97.902,1.898,0.100,0.0,124444672.0,18264064.0,232636416.0,3226632192.0,0.0,0.0
0.0,0.100,99.900,0.0,0.0,0.0,124444672.0,18264064.0,232636416.0,3226632192.0,118.400,245.400
0.0,0.0,99.099,0.801,0.100,0.0,124436480.0,18272256.0,232636416.0,3226632192.0,0.0,0.0
