"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_mw_base_line_log/dstat_r-o_c-16_t-16_rep-3.csv 5 20",,,,"Date:","14 Dec 2017 06:50:10 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.060,4.239,89.676,0.789,2.236,0.0,137179136.0,42835968.0,254222336.0,3167739904.0,0.0,0.0
9.491,12.787,74.725,1.399,1.598,0.0,138977280.0,42844160.0,254230528.0,3165925376.0,449300.800,295026.200
4.296,5.395,87.612,0.0,2.697,0.0,139243520.0,42844160.0,254238720.0,3165650944.0,1085068.400,709562.0
4.500,5.500,86.700,0.300,3.0,0.0,139243520.0,42852352.0,254238720.0,3165642752.0,1117518.200,730998.0
4.104,5.305,87.888,0.0,2.703,0.0,139128832.0,42852352.0,254238720.0,3165757440.0,1062952.600,694736.800
4.200,5.400,86.800,0.900,2.700,0.0,139161600.0,42860544.0,254238720.0,3165716480.0,1104259.600,722288.600
4.500,5.400,87.400,0.0,2.700,0.0,139309056.0,42860544.0,254238720.0,3165569024.0,1115809.0,729593.800
4.104,5.305,86.787,1.001,2.803,0.0,139202560.0,42868736.0,254238720.0,3165667328.0,1108040.600,724466.0
4.400,5.500,84.400,2.800,2.900,0.0,139276288.0,42876928.0,254238720.0,3165585408.0,1130394.400,739094.200
4.104,5.506,87.487,0.200,2.703,0.0,139194368.0,42885120.0,254238720.0,3165659136.0,1112743.600,727711.0
4.200,5.500,87.500,0.0,2.800,0.0,139161600.0,42885120.0,254238720.0,3165691904.0,1103565.400,721469.800
4.391,5.589,87.026,0.299,2.695,0.0,139083776.0,42889216.0,254238720.0,3165765632.0,1117736.600,730917.600
4.208,5.511,87.475,0.0,2.806,0.0,139280384.0,42889216.0,254238720.0,3165569024.0,1136355.0,742846.800
4.396,5.495,87.013,0.300,2.797,0.0,139137024.0,42893312.0,254238720.0,3165708288.0,1109057.200,725492.0
4.404,5.706,86.987,0.0,2.903,0.0,139153408.0,42893312.0,254238720.0,3165691904.0,1133255.200,740820.600
4.396,5.594,87.013,0.200,2.797,0.0,139137024.0,42901504.0,254238720.0,3165700096.0,1118833.0,731723.800
4.409,5.611,87.074,0.0,2.906,0.0,139120640.0,42901504.0,254238720.0,3165716480.0,1130687.600,739301.400
1.598,2.198,94.605,0.599,0.999,0.0,136744960.0,42909696.0,254238720.0,3168083968.0,406695.400,266106.200
0.0,0.100,99.600,0.300,0.0,0.0,136736768.0,42917888.0,254238720.0,3168083968.0,92.0,223.800
0.0,0.100,99.800,0.0,0.100,0.0,136736768.0,42917888.0,254238720.0,3168083968.0,96.800,78.800
0.0,0.100,97.898,2.002,0.0,0.0,136728576.0,42926080.0,254238720.0,3168083968.0,0.0,0.0
