"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_mw_base_line_log/dstat_r-o_c-4_t-32_rep-3.csv 5 20",,,,"Date:","14 Dec 2017 06:09:19 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.129,4.419,89.336,0.727,2.388,0.0,125317120.0,21024768.0,233291776.0,3222343680.0,0.0,0.0
8.383,8.383,78.244,0.399,4.591,0.0,126951424.0,21032960.0,233304064.0,3220688896.0,168120.200,110656.800
1.800,2.200,94.700,0.0,1.300,0.0,127008768.0,21032960.0,233312256.0,3220623360.0,306929.800,200626.600
1.602,2.202,94.494,0.501,1.201,0.0,126943232.0,21041152.0,233312256.0,3220680704.0,308518.0,201697.800
1.600,2.100,95.100,0.0,1.200,0.0,126943232.0,21041152.0,233312256.0,3220680704.0,304628.200,199244.600
1.600,2.100,94.700,0.300,1.300,0.0,126894080.0,21049344.0,233312256.0,3220721664.0,311208.600,203510.200
1.602,2.002,95.195,0.0,1.201,0.0,126935040.0,21049344.0,233312256.0,3220680704.0,308430.600,201861.800
1.700,2.300,92.900,1.900,1.200,0.0,126918656.0,21057536.0,233312256.0,3220688896.0,323009.400,211192.600
1.700,2.400,93.700,0.800,1.400,0.0,127045632.0,21065728.0,233304064.0,3220561920.0,318517.200,208259.600
1.698,2.398,94.505,0.0,1.399,0.0,127037440.0,21065728.0,233312256.0,3220561920.0,314966.400,205937.200
1.703,2.305,93.788,1.002,1.202,0.0,127029248.0,21073920.0,233312256.0,3220561920.0,321147.600,209984.0
1.798,2.198,94.705,0.0,1.299,0.0,127037440.0,21073920.0,233312256.0,3220553728.0,323086.200,211419.400
1.600,2.100,93.500,1.600,1.200,0.0,127021056.0,21082112.0,233312256.0,3220561920.0,309955.0,202604.400
1.702,2.302,94.695,0.0,1.301,0.0,127021056.0,21082112.0,233312256.0,3220561920.0,326981.0,213862.800
1.698,2.098,93.806,1.199,1.199,0.0,127021056.0,21090304.0,233312256.0,3220553728.0,310421.200,202974.600
1.502,2.102,94.795,0.400,1.201,0.0,127012864.0,21098496.0,233304064.0,3220561920.0,303015.600,198104.200
1.600,2.0,95.200,0.0,1.200,0.0,127012864.0,21098496.0,233312256.0,3220553728.0,306515.600,200528.0
0.600,1.0,97.600,0.300,0.500,0.0,124669952.0,21106688.0,233312256.0,3222888448.0,113184.800,74124.0
0.0,0.100,99.299,0.601,0.0,0.0,124661760.0,21114880.0,233312256.0,3222888448.0,79.200,74.400
0.100,0.100,99.701,0.0,0.100,0.0,124661760.0,21114880.0,233312256.0,3222888448.0,0.0,0.0
0.0,0.100,99.099,0.801,0.0,0.0,124653568.0,21123072.0,233312256.0,3222888448.0,0.0,0.0
