"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_mw_base_line_log/dstat_r-o_c-4_t-32_rep-1.csv 5 20",,,,"Date:","14 Dec 2017 06:05:27 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.155,4.459,89.235,0.735,2.415,0.0,124846080.0,20795392.0,233242624.0,3223093248.0,0.0,0.0
9.182,10.978,77.944,0.299,1.597,0.0,126763008.0,20803584.0,233259008.0,3221151744.0,174020.0,114297.800
1.502,2.102,95.195,0.0,1.201,0.0,126885888.0,20803584.0,233267200.0,3221020672.0,292841.400,191432.0
1.598,2.098,94.505,0.599,1.199,0.0,126738432.0,20811776.0,233267200.0,3221159936.0,292974.400,191762.200
1.502,2.002,95.395,0.0,1.101,0.0,126746624.0,20811776.0,233267200.0,3221151744.0,309394.400,202301.200
1.600,2.200,94.300,0.700,1.200,0.0,126869504.0,20819968.0,233267200.0,3221020672.0,314200.0,205447.200
1.602,2.302,94.995,0.0,1.101,0.0,126738432.0,20819968.0,233267200.0,3221151744.0,301040.0,196840.0
1.600,2.200,94.600,0.300,1.300,0.0,126955520.0,20828160.0,233267200.0,3220926464.0,306454.400,200370.0
1.602,2.102,94.595,0.501,1.201,0.0,127057920.0,20836352.0,233267200.0,3220815872.0,307926.200,201503.0
1.598,2.398,94.705,0.0,1.299,0.0,127090688.0,20836352.0,233267200.0,3220783104.0,301907.800,197402.600
1.598,2.198,94.306,0.699,1.199,0.0,126951424.0,20844544.0,233267200.0,3220914176.0,303580.400,198497.800
1.403,2.104,95.391,0.0,1.102,0.0,126959616.0,20844544.0,233267200.0,3220905984.0,299487.800,195834.800
1.600,2.200,94.600,0.400,1.200,0.0,127098880.0,20852736.0,233267200.0,3220758528.0,304611.0,199178.800
1.598,2.098,95.005,0.0,1.299,0.0,126951424.0,20852736.0,233267200.0,3220905984.0,302226.600,197703.600
1.502,2.002,95.095,0.200,1.201,0.0,126959616.0,20860928.0,233267200.0,3220889600.0,299250.400,195736.800
1.598,2.098,94.805,0.300,1.199,0.0,127049728.0,20869120.0,233267200.0,3220791296.0,290296.0,189735.200
1.502,2.102,95.195,0.0,1.201,0.0,126951424.0,20869120.0,233267200.0,3220889600.0,295899.200,193549.200
0.601,0.801,97.297,0.801,0.501,0.0,124719104.0,20877312.0,233267200.0,3223113728.0,107893.200,70618.0
0.100,0.100,99.201,0.599,0.0,0.0,124710912.0,20885504.0,233267200.0,3223113728.0,118.400,245.400
0.0,0.100,99.800,0.0,0.100,0.0,124710912.0,20885504.0,233267200.0,3223113728.0,0.0,0.0
0.0,0.100,99.700,0.200,0.0,0.0,124702720.0,20893696.0,233267200.0,3223113728.0,0.0,0.0
