"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_mw_base_line_log/dstat_w-o_c-8_t-32_rep-1.csv 5 20",,,,"Date:","14 Dec 2017 03:46:52 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.802,3.163,92.586,1.187,1.262,0.0,122892288.0,12832768.0,231108608.0,3235143680.0,0.0,0.0
9.571,9.870,75.474,1.396,3.689,0.0,125247488.0,12840960.0,231116800.0,3232772096.0,154073.800,264819.400
2.402,3.504,92.292,0.0,1.802,0.0,125247488.0,12840960.0,231124992.0,3232763904.0,343182.400,593042.800
2.402,3.504,92.092,0.200,1.802,0.0,125247488.0,12849152.0,231124992.0,3232755712.0,350179.600,605136.200
2.600,3.400,92.100,0.0,1.900,0.0,125353984.0,12849152.0,231124992.0,3232649216.0,344414.0,595090.0
2.498,3.497,90.310,1.798,1.898,0.0,125255680.0,12857344.0,231124992.0,3232739328.0,340470.800,588627.200
2.500,3.800,91.800,0.0,1.900,0.0,125263872.0,12857344.0,231124992.0,3232731136.0,352506.400,609100.400
2.503,3.604,89.690,2.202,2.002,0.0,125231104.0,12865536.0,231124992.0,3232755712.0,348273.600,602039.600
2.503,3.403,91.792,0.701,1.602,0.0,125222912.0,12873728.0,231124992.0,3232755712.0,346938.400,599333.200
2.700,3.700,91.400,0.300,1.900,0.0,125181952.0,12881920.0,231124992.0,3232788480.0,346397.200,598835.800
2.700,3.700,91.800,0.0,1.800,0.0,125341696.0,12881920.0,231124992.0,3232628736.0,355806.800,614767.600
2.603,3.504,91.892,0.300,1.702,0.0,125333504.0,12890112.0,231124992.0,3232628736.0,353572.0,611331.800
2.498,3.596,92.108,0.0,1.798,0.0,125333504.0,12890112.0,231124992.0,3232628736.0,357790.0,618387.0
2.498,3.596,91.808,0.400,1.698,0.0,125325312.0,12898304.0,231124992.0,3232628736.0,346083.200,598129.400
2.503,3.604,92.092,0.0,1.802,0.0,125317120.0,12898304.0,231124992.0,3232636928.0,353364.800,610717.0
2.503,3.504,90.490,1.802,1.702,0.0,125452288.0,12906496.0,231124992.0,3232493568.0,360432.800,622856.800
2.597,3.696,91.808,0.0,1.898,0.0,125452288.0,12906496.0,231124992.0,3232493568.0,351550.0,607280.800
0.901,1.401,96.697,0.200,0.801,0.0,122900480.0,12914688.0,231129088.0,3235033088.0,127712.0,220335.400
0.0,0.100,99.300,0.600,0.0,0.0,122892288.0,12922880.0,231129088.0,3235033088.0,0.0,0.0
0.100,0.100,99.700,0.0,0.100,0.0,122892288.0,12922880.0,231129088.0,3235033088.0,104.0,234.600
0.0,0.100,92.292,7.608,0.0,0.0,122884096.0,12931072.0,231129088.0,3235033088.0,0.0,0.0
