"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_mw_base_line_log/dstat_w-o_c-128_t-16_rep-2.csv 5 20",,,,"Date:","14 Dec 2017 05:15:26 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.090,4.455,89.562,0.807,2.086,0.0,123772928.0,17969152.0,232542208.0,3227693056.0,0.0,0.0
11.178,15.070,71.158,0.100,2.495,0.0,127647744.0,17977344.0,232550400.0,3223801856.0,491459.400,821660.800
6.306,8.208,81.081,0.0,4.404,0.0,127557632.0,17977344.0,232558592.0,3223883776.0,962073.600,1657507.200
6.500,8.800,79.800,0.200,4.700,0.0,127680512.0,17985536.0,232558592.0,3223752704.0,960283.200,1659462.200
6.500,8.400,81.0,0.0,4.100,0.0,128094208.0,17985536.0,232558592.0,3223339008.0,953767.200,1642268.600
6.700,8.800,79.200,0.600,4.700,0.0,128028672.0,17993728.0,232558592.0,3223396352.0,984686.800,1701432.600
6.800,8.800,79.400,0.0,5.0,0.0,128262144.0,17993728.0,232558592.0,3223162880.0,960570.400,1660368.0
6.607,8.909,77.377,2.703,4.404,0.0,128569344.0,18001920.0,232558592.0,3222847488.0,967106.0,1670898.600
6.494,8.691,80.519,0.0,4.296,0.0,129024000.0,18001920.0,232558592.0,3222392832.0,953638.0,1647812.400
7.207,9.309,78.378,0.100,5.005,0.0,129286144.0,18010112.0,232558592.0,3222122496.0,947771.600,1628283.0
6.900,9.100,79.200,0.0,4.800,0.0,129196032.0,18010112.0,232558592.0,3222212608.0,987685.200,1701422.800
6.707,8.809,79.279,0.601,4.605,0.0,129204224.0,18018304.0,232558592.0,3222196224.0,982807.600,1698983.400
6.900,9.100,79.300,0.0,4.700,0.0,129179648.0,18018304.0,232558592.0,3222220800.0,973230.400,1676991.400
7.0,9.0,77.500,1.800,4.700,0.0,129179648.0,18026496.0,232558592.0,3222212608.0,963746.400,1665068.0
7.300,9.400,78.0,0.0,5.300,0.0,130736128.0,18026496.0,232558592.0,3220656128.0,982868.0,1698269.800
7.0,9.100,78.600,0.400,4.900,0.0,130732032.0,18034688.0,232558592.0,3220652032.0,985461.200,1703457.400
7.0,8.900,79.500,0.0,4.600,0.0,130850816.0,18034688.0,232558592.0,3220533248.0,993568.400,1716693.800
2.703,3.604,91.792,0.200,1.702,0.0,124055552.0,18042880.0,232562688.0,3227316224.0,371716.800,634748.0
0.0,0.100,99.500,0.400,0.0,0.0,124047360.0,18051072.0,232562688.0,3227316224.0,12.0,10.800
0.100,0.200,99.600,0.0,0.100,0.0,124137472.0,18051072.0,232562688.0,3227226112.0,0.0,0.0
0.0,0.100,99.600,0.300,0.0,0.0,124035072.0,18059264.0,232566784.0,3227316224.0,92.0,223.800
