"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_server_base_line_log/dstat_r-o_c-1_rep_3_foraslvms2.csv 5 18",,,,"Date:","10 Dec 2017 15:45:17 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.165,4.272,89.948,1.058,1.556,0.0,121987072.0,16596992.0,246779904.0,3224223744.0,0.0,0.0
7.186,8.583,82.036,0.100,2.096,0.0,119304192.0,16605184.0,246784000.0,3226894336.0,334773.200,219142.600
4.0,4.600,88.400,0.700,2.300,0.0,119296000.0,16605184.0,246792192.0,3226894336.0,406401.600,265724.400
4.104,4.705,88.589,0.200,2.402,0.0,119414784.0,16613376.0,246792192.0,3226767360.0,441467.800,288673.200
3.904,4.605,86.587,2.603,2.302,0.0,119406592.0,16621568.0,246792192.0,3226767360.0,410009.400,268232.200
3.700,4.300,89.900,0.0,2.100,0.0,119406592.0,16621568.0,246792192.0,3226767360.0,401145.800,262323.600
3.400,3.900,89.900,0.800,2.0,0.0,119463936.0,16629760.0,246792192.0,3226701824.0,365526.0,239015.800
3.403,3.704,88.288,2.503,2.102,0.0,119390208.0,16637952.0,246792192.0,3226767360.0,377190.0,246619.600
3.100,3.500,89.600,2.100,1.700,0.0,119480320.0,16646144.0,246784000.0,3226677248.0,328698.200,214921.800
3.504,4.004,90.490,0.0,2.002,0.0,119508992.0,16646144.0,246792192.0,3226640384.0,382722.400,250411.200
3.500,4.0,89.900,0.500,2.100,0.0,119373824.0,16654336.0,246792192.0,3226767360.0,369974.600,241884.0
3.804,4.304,89.790,0.0,2.102,0.0,119500800.0,16654336.0,246792192.0,3226640384.0,418497.200,273651.400
3.704,4.204,89.690,0.300,2.102,0.0,119353344.0,16662528.0,246792192.0,3226779648.0,426516.200,278866.400
4.595,5.195,87.313,0.0,2.897,0.0,119558144.0,16662528.0,246792192.0,3226574848.0,532880.200,348420.200
4.404,5.105,86.987,1.101,2.402,0.0,119357440.0,16670720.0,246792192.0,3226767360.0,503227.800,329212.0
3.403,3.904,90.390,0.300,2.002,0.0,119398400.0,16678912.0,246792192.0,3226718208.0,389084.800,254384.600
3.600,3.800,90.500,0.0,2.100,0.0,119373824.0,16678912.0,246792192.0,3226742784.0,383075.600,250497.800
0.800,1.100,97.200,0.400,0.500,0.0,117637120.0,16687104.0,246796288.0,3228467200.0,89085.800,58307.800
6.194,8.292,84.416,0.899,0.200,0.0,136601600.0,16695296.0,246804480.0,3209486336.0,1992.800,1717.200
