"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_server_base_line_log/dstat_w-o_c-75_rep-1_foraslvms1.csv 5 18",,,,"Date:","10 Dec 2017 15:06:31 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.120,4.125,88.843,1.801,2.111,0.0,121110528.0,14544896.0,248860672.0,3225071616.0,0.0,0.0
7.385,8.383,82.635,0.0,1.597,0.0,119164928.0,14544896.0,248877056.0,3227000832.0,377051.400,653721.400
4.196,5.894,87.113,0.699,2.098,0.0,119521280.0,14553088.0,248877056.0,3226636288.0,497090.800,856985.200
4.0,5.700,88.300,0.0,2.0,0.0,119824384.0,14553088.0,248877056.0,3226333184.0,499088.600,864030.600
3.896,5.794,88.012,0.300,1.998,0.0,120164352.0,14561280.0,248877056.0,3225985024.0,487565.600,843299.200
3.804,5.405,88.889,0.0,1.902,0.0,119959552.0,14561280.0,248877056.0,3226189824.0,459984.0,794952.800
3.704,5.305,88.889,0.300,1.802,0.0,119947264.0,14569472.0,248877056.0,3226193920.0,462929.200,800116.200
3.996,5.694,87.812,0.400,2.098,0.0,120422400.0,14577664.0,248877056.0,3225710592.0,482122.0,831989.400
3.800,5.300,88.900,0.0,2.0,0.0,120524800.0,14577664.0,248877056.0,3225608192.0,441427.800,762765.600
3.804,5.405,88.388,0.501,1.902,0.0,120483840.0,14585856.0,248877056.0,3225640960.0,466777.200,806502.400
4.0,5.600,88.500,0.0,1.900,0.0,120401920.0,14585856.0,248877056.0,3225722880.0,462735.200,799759.200
4.200,5.900,87.500,0.300,2.100,0.0,120320000.0,14594048.0,248877056.0,3225796608.0,497620.400,860069.200
4.100,5.600,88.400,0.0,1.900,0.0,120401920.0,14594048.0,248877056.0,3225714688.0,497481.600,859873.0
3.900,5.500,88.200,0.400,2.0,0.0,120201216.0,14602240.0,248877056.0,3225907200.0,471294.200,814458.0
4.104,5.906,87.988,0.0,2.002,0.0,121188352.0,14602240.0,248877056.0,3224920064.0,500698.800,865220.800
3.896,5.594,88.112,0.500,1.898,0.0,121184256.0,14610432.0,248877056.0,3224915968.0,488157.600,843393.200
3.900,5.700,88.500,0.0,1.900,0.0,121393152.0,14610432.0,248877056.0,3224707072.0,483572.0,835734.600
1.001,1.502,95.395,1.602,0.501,0.0,116105216.0,14618624.0,248872960.0,3229990912.0,121110.400,207852.400
5.100,5.0,89.0,0.700,0.200,0.0,124821504.0,14626816.0,248881152.0,3221258240.0,2084.600,1941.0
