"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_server_base_line_log/dstat_r-o_c-95_rep_3_foraslvms2.csv 5 18",,,,"Date:","10 Dec 2017 16:29:47 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.668,4.748,88.887,0.940,1.757,0.0,117805056.0,19234816.0,247336960.0,3225210880.0,0.0,0.0
7.570,9.363,80.080,0.398,2.590,0.0,120995840.0,19243008.0,247328768.0,3222020096.0,1183903.600,780793.400
5.105,6.206,85.786,0.0,2.903,0.0,121204736.0,19243008.0,247336960.0,3221803008.0,1522643.200,995777.0
5.095,6.094,84.116,1.898,2.797,0.0,121380864.0,19251200.0,247336960.0,3221618688.0,1470462.0,961140.0
4.910,5.812,85.271,1.603,2.405,0.0,121499648.0,19259392.0,247328768.0,3221499904.0,1406430.600,919872.200
5.195,6.294,85.614,0.0,2.897,0.0,121753600.0,19259392.0,247336960.0,3221237760.0,1501294.800,981615.800
4.905,6.206,85.185,1.101,2.603,0.0,122081280.0,19267584.0,247336960.0,3220901888.0,1446409.800,945604.400
6.094,7.293,83.516,0.0,3.097,0.0,122363904.0,19267584.0,247336960.0,3220619264.0,1358298.0,886604.400
5.200,6.500,85.300,0.300,2.700,0.0,122552320.0,19275776.0,247336960.0,3220422656.0,1540616.600,1008987.200
5.005,6.106,86.587,0.0,2.302,0.0,122425344.0,19275776.0,247336960.0,3220549632.0,1501006.800,981133.800
4.900,6.0,85.800,0.800,2.500,0.0,122494976.0,19283968.0,247336960.0,3220471808.0,1406067.400,918313.600
4.905,6.106,86.587,0.0,2.402,0.0,122642432.0,19283968.0,247336960.0,3220324352.0,1463017.600,957803.400
4.990,5.888,86.527,0.299,2.295,0.0,122552320.0,19292160.0,247336960.0,3220406272.0,1437173.400,939053.800
5.205,6.106,86.286,0.0,2.402,0.0,122552320.0,19292160.0,247336960.0,3220406272.0,1475664.200,965612.0
4.805,5.706,86.286,0.901,2.302,0.0,123850752.0,19300352.0,247336960.0,3219099648.0,1407884.600,920470.800
5.100,6.0,86.400,0.100,2.400,0.0,123654144.0,19308544.0,247328768.0,3219296256.0,1490878.400,974849.400
5.095,6.294,86.114,0.0,2.498,0.0,123568128.0,19308544.0,247336960.0,3219374080.0,1477228.600,965863.400
1.500,1.800,95.0,0.900,0.800,0.0,117809152.0,19316736.0,247345152.0,3225116672.0,415653.800,274547.600
6.600,9.100,83.300,0.300,0.700,0.0,127119360.0,19324928.0,247357440.0,3215785984.0,1994.400,1730.400
