"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_server_base_line_log/dstat_r-o_c-85_rep_2_foraslvms3.csv 5 18",,,,"Date:","10 Dec 2017 16:23:50 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.666,4.913,88.441,1.006,1.974,0.0,120643584.0,18370560.0,241434624.0,3229138944.0,0.0,0.0
7.100,9.600,76.700,3.900,2.700,0.0,120061952.0,18378752.0,241442816.0,3229704192.0,1272414.0,838037.200
4.795,6.094,86.214,0.0,2.897,0.0,120274944.0,18378752.0,241442816.0,3229491200.0,1510448.800,988643.800
4.900,6.200,84.800,0.900,3.200,0.0,120549376.0,18386944.0,241442816.0,3229208576.0,1530785.400,1000885.600
4.505,6.006,86.887,0.0,2.603,0.0,120582144.0,18386944.0,241442816.0,3229175808.0,1471507.400,962317.200
4.296,5.395,87.612,0.200,2.498,0.0,120705024.0,18395136.0,241442816.0,3229044736.0,1371613.400,896742.800
4.705,6.106,86.486,0.0,2.703,0.0,120672256.0,18395136.0,241442816.0,3229077504.0,1516364.400,990630.0
4.995,6.294,85.315,0.699,2.697,0.0,121073664.0,18403328.0,241442816.0,3228667904.0,1480365.800,968711.0
5.100,6.200,85.300,0.700,2.700,0.0,121143296.0,18411520.0,241442816.0,3228590080.0,1526502.0,997689.200
4.705,5.906,86.687,0.0,2.703,0.0,121044992.0,18411520.0,241442816.0,3228688384.0,1497564.400,979284.600
4.600,5.700,87.0,0.200,2.500,0.0,121200640.0,18419712.0,241442816.0,3228524544.0,1458583.0,953127.600
4.705,5.906,86.687,0.0,2.703,0.0,121135104.0,18419712.0,241442816.0,3228590080.0,1480839.400,968693.200
5.0,6.300,85.800,0.200,2.700,0.0,121221120.0,18427904.0,241442816.0,3228495872.0,1580924.400,1033608.0
4.795,6.094,86.314,0.0,2.797,0.0,121176064.0,18427904.0,241442816.0,3228540928.0,1503467.600,983059.400
4.900,6.100,86.0,0.200,2.800,0.0,122089472.0,18436096.0,241442816.0,3227619328.0,1536152.200,1004570.200
4.705,6.006,83.684,2.803,2.803,0.0,122417152.0,18444288.0,241442816.0,3227283456.0,1516311.0,991470.400
4.600,5.600,87.200,0.0,2.600,0.0,122302464.0,18444288.0,241442816.0,3227398144.0,1385151.0,905738.600
1.200,1.500,96.300,0.300,0.700,0.0,117121024.0,18452480.0,241442816.0,3232571392.0,341023.0,225326.200
7.207,8.408,79.279,4.905,0.200,0.0,123445248.0,18460672.0,241463296.0,3226218496.0,2175.200,1833.200
