"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_server_base_line_log/dstat_r-o_c-75_rep_1_foraslvms3.csv 5 18",,,,"Date:","10 Dec 2017 16:17:53 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.614,4.860,88.549,1.028,1.949,0.0,120967168.0,18018304.0,241360896.0,3229241344.0,0.0,0.0
6.687,8.982,81.836,0.399,2.096,0.0,119222272.0,18026496.0,241369088.0,3230969856.0,1153674.200,760649.800
5.0,6.200,86.0,0.0,2.800,0.0,119398400.0,18026496.0,241369088.0,3230793728.0,1576612.200,1030862.0
5.100,6.500,85.0,0.500,2.900,0.0,119435264.0,18034688.0,241369088.0,3230748672.0,1650778.800,1078557.800
4.900,6.300,85.900,0.0,2.900,0.0,119787520.0,18034688.0,241369088.0,3230396416.0,1517736.0,993122.400
4.605,5.806,86.687,0.300,2.603,0.0,119721984.0,18042880.0,241369088.0,3230453760.0,1444070.200,944247.800
5.594,7.093,84.116,0.0,3.197,0.0,119795712.0,18042880.0,241369088.0,3230380032.0,1605868.0,1050014.0
4.705,6.006,84.484,2.202,2.603,0.0,120229888.0,18051072.0,241369088.0,3229937664.0,1502745.400,982592.400
5.100,6.100,85.900,0.300,2.600,0.0,120541184.0,18059264.0,241369088.0,3229618176.0,1508585.200,985738.400
5.200,6.400,85.500,0.0,2.900,0.0,120238080.0,18059264.0,241369088.0,3229921280.0,1587768.200,1038679.0
4.795,5.994,83.816,2.597,2.797,0.0,120213504.0,18067456.0,241369088.0,3229937664.0,1491115.600,974238.200
4.800,5.900,86.500,0.0,2.800,0.0,120422400.0,18067456.0,241369088.0,3229728768.0,1470797.200,962485.800
5.005,6.306,85.686,0.300,2.703,0.0,120242176.0,18075648.0,241369088.0,3229900800.0,1606043.0,1049626.800
5.095,6.294,85.814,0.0,2.797,0.0,120442880.0,18075648.0,241369088.0,3229700096.0,1567908.400,1025420.600
4.709,5.812,85.571,1.403,2.505,0.0,121163776.0,18083840.0,241369088.0,3228971008.0,1453864.800,950938.800
4.700,5.900,85.0,1.700,2.700,0.0,121413632.0,18092032.0,241369088.0,3228712960.0,1505499.400,984571.200
5.195,6.593,85.415,0.0,2.797,0.0,121188352.0,18092032.0,241369088.0,3228938240.0,1588734.200,1038804.0
1.700,2.100,95.0,0.200,1.0,0.0,115699712.0,18100224.0,241369088.0,3234418688.0,516281.0,339628.400
6.507,8.609,84.084,0.701,0.100,0.0,124981248.0,18108416.0,241373184.0,3225124864.0,2045.600,1730.400
