"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_server_base_line_log/dstat_w-o_c-75_rep-2_foraslvms3.csv 5 18",,,,"Date:","10 Dec 2017 15:08:01 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.802,4.009,90.347,1.383,1.458,0.0,120229888.0,13819904.0,240500736.0,3235037184.0,0.0,0.0
6.786,9.381,81.337,0.0,2.495,0.0,118685696.0,13819904.0,240513024.0,3236569088.0,700446.800,1212473.200
4.204,5.606,86.787,0.901,2.503,0.0,118996992.0,13828096.0,240513024.0,3236249600.0,775179.600,1339852.200
3.996,5.495,88.212,0.0,2.298,0.0,118804480.0,13828096.0,240513024.0,3236442112.0,748362.0,1293288.400
4.404,5.906,86.687,0.601,2.402,0.0,119193600.0,13836288.0,240513024.0,3236044800.0,763413.600,1318987.200
4.200,5.600,87.700,0.0,2.500,0.0,119177216.0,13836288.0,240513024.0,3236061184.0,768981.400,1329141.600
3.900,5.400,87.200,1.100,2.400,0.0,119189504.0,13844480.0,240513024.0,3236040704.0,739245.200,1277441.800
4.300,5.700,86.300,1.0,2.700,0.0,119767040.0,13852672.0,240513024.0,3235454976.0,765470.800,1323034.0
4.104,5.606,87.888,0.0,2.402,0.0,119558144.0,13852672.0,240513024.0,3235663872.0,762037.200,1315933.200
4.200,5.600,85.0,2.700,2.500,0.0,119730176.0,13860864.0,240513024.0,3235483648.0,769612.0,1330874.800
4.196,5.594,87.812,0.0,2.398,0.0,119820288.0,13860864.0,240513024.0,3235393536.0,733742.600,1268059.600
4.300,5.600,87.500,0.100,2.500,0.0,119848960.0,13869056.0,240513024.0,3235356672.0,756872.0,1307917.0
4.204,5.706,87.588,0.0,2.503,0.0,119894016.0,13869056.0,240513024.0,3235311616.0,761045.600,1315146.600
4.500,5.800,86.800,0.300,2.600,0.0,119562240.0,13877248.0,240513024.0,3235635200.0,782638.800,1352643.800
4.300,5.700,87.500,0.0,2.500,0.0,120438784.0,13877248.0,240513024.0,3234758656.0,769244.800,1328686.600
4.0,5.200,88.0,0.400,2.400,0.0,120557568.0,13885440.0,240513024.0,3234631680.0,704098.200,1216544.600
4.705,6.206,86.486,0.0,2.603,0.0,120397824.0,13885440.0,240513024.0,3234791424.0,767569.600,1327915.400
1.100,1.500,96.200,0.500,0.700,0.0,115777536.0,13893632.0,240508928.0,3239407616.0,184536.800,317591.600
6.693,9.491,83.017,0.200,0.599,0.0,122273792.0,13901824.0,240529408.0,3232882688.0,7624.800,12666.800
