"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_server_base_line_log/dstat_r-o_c-55_rep_2_foraslvms2.csv 5 18",,,,"Date:","10 Dec 2017 16:10:29 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.474,4.554,89.310,0.988,1.674,0.0,121847808.0,18079744.0,247087104.0,3222573056.0,0.0,0.0
6.793,8.492,82.118,0.799,1.798,0.0,120745984.0,18087936.0,247087104.0,3223666688.0,987321.0,650117.800
4.800,5.800,87.100,0.0,2.300,0.0,120897536.0,18087936.0,247095296.0,3223506944.0,1409327.0,921479.800
4.600,5.600,86.200,1.300,2.300,0.0,120819712.0,18096128.0,247095296.0,3223576576.0,1382938.0,903989.0
4.705,5.906,83.984,3.003,2.402,0.0,121352192.0,18104320.0,247095296.0,3223035904.0,1399820.400,915571.800
4.890,5.888,86.727,0.0,2.495,0.0,121319424.0,18104320.0,247095296.0,3223068672.0,1450818.0,948613.200
4.900,5.900,85.600,1.200,2.400,0.0,121184256.0,18112512.0,247095296.0,3223195648.0,1477377.800,965998.400
5.010,6.012,85.772,0.701,2.505,0.0,121556992.0,18120704.0,247095296.0,3222814720.0,1442219.400,942925.800
4.995,5.994,86.613,0.0,2.398,0.0,121335808.0,18120704.0,247095296.0,3223035904.0,1471433.0,962197.800
5.105,6.106,85.586,0.701,2.503,0.0,121262080.0,18128896.0,247095296.0,3223101440.0,1550023.400,1013478.600
4.790,5.788,87.026,0.0,2.395,0.0,121217024.0,18128896.0,247095296.0,3223146496.0,1418340.0,927190.600
5.010,6.012,86.172,0.401,2.405,0.0,121430016.0,18137088.0,247095296.0,3222925312.0,1408786.800,920456.600
4.800,5.600,87.200,0.0,2.400,0.0,121511936.0,18137088.0,247095296.0,3222843392.0,1408457.0,921880.200
4.800,5.800,86.800,0.200,2.400,0.0,121438208.0,18145280.0,247095296.0,3222908928.0,1394806.0,912130.600
4.905,5.606,86.987,0.0,2.503,0.0,121880576.0,18145280.0,247095296.0,3222466560.0,1366926.0,893806.0
4.895,5.694,86.813,0.300,2.298,0.0,121843712.0,18153472.0,247095296.0,3222495232.0,1405197.600,918842.400
4.605,5.606,87.387,0.0,2.402,0.0,121946112.0,18153472.0,247095296.0,3222392832.0,1383562.0,904693.400
1.600,2.0,95.0,0.600,0.800,0.0,118104064.0,18161664.0,247095296.0,3226226688.0,460196.600,302411.600
7.285,8.882,83.134,0.499,0.200,0.0,127275008.0,18169856.0,247115776.0,3217027072.0,2090.600,1941.0
