"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_server_base_line_log/dstat_w-o_c-65_rep-3_foraslvms1.csv 5 18",,,,"Date:","10 Dec 2017 15:05:03 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.098,4.091,88.865,1.828,2.118,0.0,120500224.0,14454784.0,248852480.0,3225780224.0,0.0,0.0
7.493,8.891,81.419,0.300,1.898,0.0,119087104.0,14462976.0,248856576.0,3227181056.0,416009.600,720518.800
3.800,5.500,88.700,0.0,2.0,0.0,119214080.0,14462976.0,248856576.0,3227054080.0,470921.200,814032.0
3.800,5.400,88.0,0.900,1.900,0.0,119504896.0,14471168.0,248856576.0,3226755072.0,480659.600,830636.200
4.0,5.800,87.300,0.900,2.0,0.0,119734272.0,14479360.0,248856576.0,3226517504.0,486727.600,841106.400
4.004,5.806,88.088,0.0,2.102,0.0,119865344.0,14479360.0,248856576.0,3226386432.0,483735.200,835994.200
3.800,5.500,88.100,0.800,1.800,0.0,119742464.0,14487552.0,248856576.0,3226501120.0,478797.800,827523.200
3.996,5.694,87.912,0.200,2.198,0.0,120283136.0,14495744.0,248856576.0,3225952256.0,486002.400,839687.400
4.100,5.800,88.0,0.0,2.100,0.0,120373248.0,14495744.0,248856576.0,3225862144.0,482208.0,832181.200
4.008,5.711,87.976,0.301,2.004,0.0,120131584.0,14503936.0,248856576.0,3226095616.0,498919.600,863347.800
3.796,5.395,88.811,0.0,1.998,0.0,120172544.0,14503936.0,248856576.0,3226054656.0,459022.0,792551.400
3.800,5.400,87.400,1.400,2.0,0.0,120176640.0,14512128.0,248856576.0,3226042368.0,458119.400,792511.400
3.900,5.500,88.800,0.0,1.800,0.0,120287232.0,14512128.0,248856576.0,3225931776.0,481677.600,832364.800
3.900,5.700,84.500,3.800,2.100,0.0,120266752.0,14520320.0,248856576.0,3225944064.0,477714.400,824360.0
3.900,5.500,88.600,0.0,2.0,0.0,120975360.0,14520320.0,248856576.0,3225235456.0,450393.600,779401.200
3.800,5.500,88.200,0.600,1.900,0.0,120811520.0,14528512.0,248856576.0,3225391104.0,472697.200,816890.600
4.104,5.806,88.088,0.0,2.002,0.0,120995840.0,14528512.0,248856576.0,3225206784.0,502329.800,867965.200
1.200,1.800,95.600,0.700,0.700,0.0,116764672.0,14536704.0,248856576.0,3229429760.0,148192.0,254985.200
9.0,8.500,81.300,1.0,0.200,0.0,122806272.0,14544896.0,248877056.0,3223359488.0,2128.400,1793.200
