"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_server_base_line_log/dstat_w-o_c-55_rep-3_foraslvms3.csv 5 18",,,,"Date:","10 Dec 2017 15:00:35 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.631,3.802,90.700,1.508,1.358,0.0,119148544.0,13385728.0,240414720.0,3236638720.0,0.0,0.0
5.994,8.492,82.817,0.699,1.998,0.0,117559296.0,13393920.0,240414720.0,3238219776.0,561107.400,970048.600
3.804,5.305,88.589,0.0,2.302,0.0,117694464.0,13393920.0,240422912.0,3238076416.0,706892.400,1222102.600
4.096,5.395,87.812,0.200,2.498,0.0,117682176.0,13402112.0,240422912.0,3238080512.0,752136.0,1299810.600
4.096,5.594,87.712,0.200,2.398,0.0,118226944.0,13410304.0,240414720.0,3237535744.0,757763.0,1308236.800
3.908,5.511,88.076,0.0,2.505,0.0,118390784.0,13410304.0,240422912.0,3237363712.0,739733.600,1279580.0
4.100,5.400,87.700,0.400,2.400,0.0,118177792.0,13418496.0,240422912.0,3237568512.0,760113.200,1313107.0
4.0,5.400,88.200,0.0,2.400,0.0,118714368.0,13418496.0,240422912.0,3237031936.0,728855.600,1259784.0
3.896,5.395,87.912,0.400,2.398,0.0,118566912.0,13426688.0,240422912.0,3237171200.0,705264.400,1218478.800
4.104,5.506,87.988,0.0,2.402,0.0,118378496.0,13426688.0,240422912.0,3237359616.0,738671.0,1274847.800
4.196,5.594,87.213,0.500,2.498,0.0,118673408.0,13434880.0,240422912.0,3237056512.0,748850.400,1296445.200
3.904,5.305,88.488,0.0,2.302,0.0,118718464.0,13434880.0,240422912.0,3237011456.0,736344.400,1272610.800
4.004,5.405,85.485,2.803,2.302,0.0,118677504.0,13443072.0,240422912.0,3237044224.0,729033.200,1260091.800
3.900,5.300,88.600,0.0,2.200,0.0,118505472.0,13443072.0,240422912.0,3237216256.0,722887.600,1249399.200
4.100,5.300,88.0,0.300,2.300,0.0,119021568.0,13451264.0,240422912.0,3236691968.0,726535.0,1255623.200
3.900,5.500,87.300,0.900,2.400,0.0,119181312.0,13459456.0,240414720.0,3236532224.0,729181.200,1259895.200
3.996,5.395,88.012,0.200,2.398,0.0,119205888.0,13459456.0,240422912.0,3236499456.0,739437.600,1278449.400
1.401,1.802,95.796,0.200,0.801,0.0,115007488.0,13467648.0,240427008.0,3240685568.0,234328.0,404090.200
3.500,5.100,90.100,1.200,0.100,0.0,119803904.0,13475840.0,240431104.0,3235876864.0,1466.400,1425.200
