"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_mw_base_line_log/dstat_w-o_c-2_t-64_rep-2.csv 5 18",,,,"Date:","13 Dec 2017 16:47:42 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.711,4.505,87.300,2.855,2.629,0.0,110284800.0,10043392.0,230096896.0,3259162624.0,0.0,0.0
4.291,5.788,87.725,1.198,0.998,0.0,111509504.0,10051584.0,230096896.0,3257929728.0,94179.200,161527.200
1.900,2.500,94.400,0.0,1.200,0.0,111501312.0,10051584.0,230105088.0,3257929728.0,194842.0,336716.600
2.0,2.700,93.700,0.200,1.400,0.0,111620096.0,10059776.0,230105088.0,3257802752.0,197890.800,341967.600
2.200,2.800,93.600,0.0,1.400,0.0,111620096.0,10059776.0,230105088.0,3257802752.0,213650.0,369264.600
2.202,2.803,93.393,0.200,1.401,0.0,111738880.0,10067968.0,230105088.0,3257675776.0,200187.800,346049.600
2.300,3.0,93.200,0.0,1.500,0.0,111738880.0,10067968.0,230105088.0,3257675776.0,204088.800,352605.800
2.202,2.903,92.593,0.901,1.401,0.0,111730688.0,10076160.0,230105088.0,3257675776.0,203125.200,351116.0
2.300,3.0,92.600,0.600,1.500,0.0,111849472.0,10084352.0,230105088.0,3257548800.0,202742.0,350255.200
2.102,2.703,93.794,0.0,1.401,0.0,111943680.0,10084352.0,230105088.0,3257454592.0,200140.400,346013.600
2.198,2.897,93.007,0.400,1.499,0.0,111968256.0,10092544.0,230105088.0,3257421824.0,201845.400,348899.800
2.102,2.703,93.894,0.0,1.301,0.0,111968256.0,10092544.0,230105088.0,3257421824.0,196292.400,339246.800
2.400,3.100,91.900,1.0,1.600,0.0,112054272.0,10100736.0,230105088.0,3257327616.0,210781.600,364172.200
2.300,3.0,93.200,0.0,1.500,0.0,112054272.0,10100736.0,230105088.0,3257327616.0,211589.200,365719.800
2.400,3.0,92.300,0.800,1.500,0.0,111951872.0,10108928.0,230105088.0,3257421824.0,208145.600,359691.0
2.400,3.100,93.0,0.0,1.500,0.0,111951872.0,10108928.0,230105088.0,3257421824.0,207467.200,358539.600
2.200,2.900,93.200,0.200,1.500,0.0,111902720.0,10117120.0,230105088.0,3257462784.0,212158.0,366666.600
0.501,0.701,98.398,0.0,0.400,0.0,109817856.0,10117120.0,230109184.0,3259543552.0,45715.600,78825.800
0.0,0.100,98.002,1.798,0.100,0.0,109809664.0,10125312.0,230109184.0,3259543552.0,0.0,0.0
