"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_mw_base_line_log/dstat_w-o_c-4_t-8_rep-1.csv 5 18",,,,"Date:","13 Dec 2017 16:51:26 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.607,4.250,88.167,2.547,2.428,0.0,110510080.0,10240000.0,230137856.0,3258699776.0,0.0,0.0
4.400,5.900,87.600,1.0,1.100,0.0,111734784.0,10248192.0,230137856.0,3257466880.0,152316.400,261849.0
2.503,3.403,91.291,1.201,1.602,0.0,111886336.0,10248192.0,230146048.0,3257307136.0,307484.800,531360.800
2.597,3.497,91.808,0.500,1.598,0.0,111972352.0,10256384.0,230146048.0,3257212928.0,292896.0,505849.200
2.803,3.604,91.892,0.0,1.702,0.0,111972352.0,10256384.0,230146048.0,3257212928.0,316586.800,547161.200
2.700,3.600,91.700,0.200,1.800,0.0,111837184.0,10264576.0,230146048.0,3257339904.0,311010.200,537325.400
2.900,3.700,91.700,0.0,1.700,0.0,111677440.0,10264576.0,230146048.0,3257499648.0,309929.200,535464.200
2.597,3.596,91.608,0.500,1.698,0.0,111828992.0,10272768.0,230146048.0,3257339904.0,298187.200,515350.600
2.806,3.808,90.481,1.202,1.703,0.0,111718400.0,10280960.0,230146048.0,3257442304.0,321987.200,556461.800
2.800,3.600,91.800,0.0,1.800,0.0,111726592.0,10280960.0,230146048.0,3257434112.0,316202.0,546465.200
2.797,3.596,91.209,0.699,1.698,0.0,111652864.0,10289152.0,230146048.0,3257499648.0,318147.800,549509.600
2.906,3.808,91.383,0.0,1.904,0.0,111923200.0,10289152.0,230146048.0,3257229312.0,326547.200,564357.200
2.700,3.500,90.300,1.900,1.600,0.0,111804416.0,10297344.0,230146048.0,3257339904.0,303556.400,524586.0
2.800,3.700,91.800,0.0,1.700,0.0,111804416.0,10297344.0,230146048.0,3257339904.0,323779.600,559343.200
2.700,3.600,91.700,0.300,1.700,0.0,111796224.0,10305536.0,230146048.0,3257339904.0,329018.800,568788.600
2.500,3.300,92.0,0.700,1.500,0.0,111661056.0,10313728.0,230146048.0,3257466880.0,306333.400,529473.400
2.503,3.403,92.492,0.0,1.602,0.0,111755264.0,10313728.0,230146048.0,3257372672.0,321650.400,555803.600
0.599,0.899,96.903,1.199,0.400,0.0,109817856.0,10321920.0,230154240.0,3259293696.0,69456.800,119722.800
0.0,0.0,98.799,1.201,0.0,0.0,109809664.0,10330112.0,230154240.0,3259293696.0,0.0,0.0
