"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_mw_base_line_log/dstat_r-o_c-32_t-64_rep-1.csv 5 18",,,,"Date:","13 Dec 2017 20:51:57 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.397,4.434,88.833,0.805,2.531,0.0,113266688.0,23547904.0,233078784.0,3239694336.0,0.0,0.0
6.786,8.583,82.036,0.0,2.595,0.0,114810880.0,23547904.0,233091072.0,3238137856.0,902291.600,589423.200
6.507,7.908,80.280,0.300,5.005,0.0,114704384.0,23556096.0,233091072.0,3238236160.0,1701575.0,1111434.400
6.494,8.092,79.421,0.0,5.994,0.0,115073024.0,23556096.0,233091072.0,3237867520.0,1691166.800,1104393.400
6.400,7.700,79.400,1.400,5.100,0.0,115253248.0,23564288.0,233091072.0,3237679104.0,1752149.400,1145052.800
7.007,7.808,80.080,0.0,5.105,0.0,115044352.0,23564288.0,233091072.0,3237888000.0,1714246.600,1120890.600
6.800,8.100,78.600,0.300,6.200,0.0,115068928.0,23572480.0,233091072.0,3237855232.0,1784191.600,1166032.800
6.394,7.892,79.520,0.0,6.194,0.0,115359744.0,23572480.0,233091072.0,3237564416.0,1659214.0,1083876.600
6.306,7.708,79.279,2.002,4.705,0.0,115351552.0,23580672.0,233091072.0,3237564416.0,1644711.0,1073755.400
6.006,9.910,76.276,0.0,7.808,0.0,115351552.0,23580672.0,233091072.0,3237564416.0,1514990.200,991031.800
7.300,8.0,76.200,2.0,6.500,0.0,115302400.0,23588864.0,233091072.0,3237605376.0,1746466.600,1141424.600
7.300,8.300,75.0,0.0,9.400,0.0,115527680.0,23588864.0,233091072.0,3237380096.0,1717100.200,1122473.200
6.500,8.300,74.400,2.300,8.500,0.0,115486720.0,23597056.0,233091072.0,3237412864.0,1581820.800,1033877.200
6.406,7.407,80.380,0.0,5.806,0.0,115519488.0,23597056.0,233091072.0,3237380096.0,1581957.600,1032096.600
6.300,7.400,80.0,0.400,5.900,0.0,115699712.0,23605248.0,233091072.0,3237191680.0,1654948.800,1082091.600
6.507,7.708,78.779,1.101,5.906,0.0,115720192.0,23613440.0,233091072.0,3237163008.0,1621966.200,1059948.200
6.306,7.708,80.581,0.0,5.405,0.0,115683328.0,23613440.0,233091072.0,3237199872.0,1644553.400,1073501.200
1.401,1.702,95.295,0.300,1.301,0.0,112984064.0,23621632.0,233099264.0,3239882752.0,335939.200,220186.0
0.0,0.100,99.202,0.599,0.100,0.0,112951296.0,23629824.0,233099264.0,3239907328.0,0.0,0.0
