"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_mw_base_line_log/dstat_r-o_c-8_t-8_rep-2.csv 5 18",,,,"Date:","13 Dec 2017 19:52:25 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.255,4.347,89.070,0.842,2.486,0.0,112209920.0,20103168.0,232267776.0,3245006848.0,0.0,0.0
5.489,6.487,86.427,0.0,1.597,0.0,113942528.0,20111360.0,232275968.0,3243257856.0,510615.0,334503.400
4.500,5.500,86.400,0.700,2.900,0.0,114163712.0,20119552.0,232275968.0,3243028480.0,995572.800,651090.200
4.0,4.900,88.700,0.0,2.400,0.0,114749440.0,20119552.0,232275968.0,3242442752.0,865423.800,566246.400
4.204,4.805,87.487,1.101,2.402,0.0,114741248.0,20127744.0,232275968.0,3242442752.0,874112.0,571241.600
4.200,5.200,87.900,0.0,2.700,0.0,114933760.0,20127744.0,232275968.0,3242250240.0,887179.200,580072.600
3.800,4.700,88.400,0.600,2.500,0.0,114663424.0,20135936.0,232280064.0,3242508288.0,809384.600,529367.400
4.104,5.105,86.687,1.502,2.603,0.0,114819072.0,20144128.0,232280064.0,3242344448.0,886782.0,579810.200
3.996,4.795,88.511,0.0,2.697,0.0,114655232.0,20144128.0,232284160.0,3242504192.0,867494.0,567396.0
3.808,4.810,87.675,1.403,2.305,0.0,114454528.0,20152320.0,232284160.0,3242696704.0,871578.0,569902.600
3.996,4.995,88.412,0.0,2.597,0.0,114548736.0,20152320.0,232284160.0,3242602496.0,895737.400,585682.200
3.804,4.505,88.689,0.601,2.402,0.0,114573312.0,20160512.0,232284160.0,3242569728.0,861953.800,563492.800
3.800,4.700,89.100,0.0,2.400,0.0,114380800.0,20160512.0,232284160.0,3242762240.0,854804.200,558857.0
3.800,4.700,88.900,0.200,2.400,0.0,114532352.0,20168704.0,232284160.0,3242602496.0,885785.400,579149.200
4.208,5.010,87.776,0.200,2.806,0.0,115249152.0,20176896.0,232284160.0,3241877504.0,922355.0,604017.0
3.900,4.600,88.700,0.300,2.500,0.0,115048448.0,20185088.0,232284160.0,3242070016.0,856246.600,559730.200
3.996,4.595,88.012,0.799,2.597,0.0,115134464.0,20193280.0,232275968.0,3241984000.0,848099.400,555130.0
0.900,1.100,97.500,0.0,0.500,0.0,112267264.0,20193280.0,232292352.0,3244834816.0,179335.600,117972.600
0.200,0.100,99.299,0.401,0.0,0.0,112259072.0,20201472.0,232292352.0,3244834816.0,1083.600,1624.400
