"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_mw_base_line_log/dstat_r-o_c-128_t-64_rep-3.csv 5 18",,,,"Date:","13 Dec 2017 21:40:40 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.553,4.605,88.278,0.754,2.810,0.0,113369088.0,25649152.0,233725952.0,3236843520.0,0.0,0.0
6.687,8.683,80.339,0.499,3.792,0.0,117358592.0,25653248.0,233734144.0,3232841728.0,956649.800,633086.0
7.107,8.909,76.877,0.0,7.107,0.0,117833728.0,25653248.0,233738240.0,3232362496.0,1891742.400,1229676.200
7.0,9.300,76.700,0.200,6.800,0.0,118116352.0,25661440.0,233738240.0,3232071680.0,1831986.200,1187413.200
6.907,9.610,76.376,0.0,7.107,0.0,118878208.0,25661440.0,233738240.0,3231309824.0,1802499.600,1159681.600
7.186,9.980,57.884,0.499,24.451,0.0,118886400.0,25665536.0,233738240.0,3231297536.0,1649546.800,1065628.0
8.609,11.612,62.062,0.0,17.718,0.0,120324096.0,25665536.0,233742336.0,3229855744.0,1954172.600,1265718.0
7.400,8.900,70.700,0.400,12.600,0.0,119496704.0,25665536.0,233738240.0,3230687232.0,1819817.600,1186619.0
8.517,10.220,64.930,0.501,15.832,0.0,119857152.0,25669632.0,233738240.0,3230322688.0,2001541.0,1297929.800
8.092,8.891,69.530,0.0,13.487,0.0,119824384.0,25669632.0,233738240.0,3230355456.0,1862386.600,1204248.400
6.607,8.208,75.275,1.101,8.809,0.0,119500800.0,25677824.0,233738240.0,3230670848.0,1695049.400,1088348.400
6.993,18.282,53.347,0.0,21.379,0.0,119869440.0,25677824.0,233738240.0,3230302208.0,1765169.400,1140970.800
8.408,9.810,69.670,0.300,11.812,0.0,119566336.0,25681920.0,233738240.0,3230601216.0,2065787.200,1335273.200
6.106,9.409,71.972,3.504,9.009,0.0,119820288.0,25681920.0,233738240.0,3230347264.0,1622230.0,1043841.400
6.593,8.292,74.525,0.0,10.589,0.0,120979456.0,25681920.0,233738240.0,3229188096.0,1768251.800,1146221.0
7.100,9.200,73.300,1.300,9.100,0.0,121208832.0,25681920.0,233738240.0,3228958720.0,1856150.0,1199980.800
7.0,9.300,71.500,0.0,12.200,0.0,121262080.0,25681920.0,233738240.0,3228905472.0,1672850.0,1083118.0
3.103,4.404,87.788,0.701,4.004,0.0,113541120.0,25681920.0,233750528.0,3236614144.0,729871.400,471720.600
0.100,0.100,98.501,1.299,0.0,0.0,113541120.0,25681920.0,233750528.0,3236614144.0,91.800,223.800
