"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_mw_base_line_log/dstat_w-o_c-2_t-32_rep-2.csv 5 18",,,,"Date:","13 Dec 2017 16:42:07 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.925,5.047,85.458,3.509,3.061,0.0,110014464.0,9736192.0,230043648.0,3259793408.0,0.0,0.0
4.300,5.800,87.400,1.400,1.100,0.0,111423488.0,9744384.0,230043648.0,3258376192.0,116279.600,200165.0
2.298,2.997,91.708,1.499,1.499,0.0,111415296.0,9744384.0,230051840.0,3258376192.0,200913.0,347338.200
2.400,3.100,91.200,1.800,1.500,0.0,111534080.0,9752576.0,230051840.0,3258249216.0,214437.200,370614.0
2.503,3.203,92.693,0.0,1.602,0.0,111534080.0,9752576.0,230051840.0,3258249216.0,208931.600,361059.200
2.300,3.0,92.800,0.300,1.600,0.0,111525888.0,9760768.0,230051840.0,3258249216.0,217460.400,375794.400
2.200,2.800,93.600,0.0,1.400,0.0,111652864.0,9760768.0,230051840.0,3258122240.0,196455.200,339524.800
2.300,3.0,92.600,0.600,1.500,0.0,111869952.0,9768960.0,230051840.0,3257896960.0,206729.400,357335.800
2.300,3.0,93.0,0.300,1.400,0.0,111734784.0,9777152.0,230051840.0,3258023936.0,203958.800,352481.400
2.202,2.803,93.594,0.0,1.401,0.0,111636480.0,9777152.0,230051840.0,3258122240.0,194679.200,336473.200
2.202,3.003,93.093,0.200,1.502,0.0,111755264.0,9785344.0,230051840.0,3257995264.0,206815.200,357411.0
2.298,2.997,93.207,0.0,1.499,0.0,111755264.0,9785344.0,230051840.0,3257995264.0,205998.400,355967.0
2.302,2.903,92.993,0.300,1.502,0.0,112902144.0,9793536.0,230055936.0,3256836096.0,199205.0,344690.800
2.200,3.100,92.800,0.400,1.500,0.0,112119808.0,9801728.0,230051840.0,3257614336.0,193912.400,334902.800
2.302,3.003,92.793,0.501,1.401,0.0,112111616.0,9809920.0,230051840.0,3257614336.0,199193.200,344236.800
2.198,2.897,93.506,0.0,1.399,0.0,112111616.0,9809920.0,230051840.0,3257614336.0,190759.200,329554.0
2.300,3.100,92.700,0.400,1.500,0.0,112095232.0,9818112.0,230051840.0,3257622528.0,199533.600,344845.600
0.400,0.600,98.700,0.0,0.300,0.0,109756416.0,9818112.0,230055936.0,3259957248.0,37371.400,64469.400
0.0,0.100,99.500,0.400,0.0,0.0,109748224.0,9826304.0,230055936.0,3259957248.0,0.0,0.0
