"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_mw_base_line_log/dstat_r-o_c-64_t-16_rep-1.csv 5 18",,,,"Date:","13 Dec 2017 21:03:06 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.436,4.471,88.722,0.799,2.572,0.0,113278976.0,24129536.0,233209856.0,3238969344.0,0.0,0.0
6.494,7.992,83.217,0.0,2.298,0.0,115986432.0,24129536.0,233222144.0,3236249600.0,855766.0,558479.600
5.395,6.294,84.715,0.300,3.297,0.0,116219904.0,24137728.0,233222144.0,3236007936.0,1428729.200,932916.800
5.405,6.707,83.984,0.0,3.904,0.0,116187136.0,24137728.0,233222144.0,3236040704.0,1381511.0,900113.200
5.600,7.0,83.0,0.300,4.100,0.0,116338688.0,24145920.0,233222144.0,3235880960.0,1472594.400,962787.600
5.706,6.707,82.482,0.0,5.105,0.0,116383744.0,24145920.0,233222144.0,3235835904.0,1393236.800,905676.0
6.294,7.293,81.518,0.200,4.695,0.0,116551680.0,24154112.0,233222144.0,3235659776.0,1518962.400,990731.600
5.706,6.907,83.183,0.0,4.204,0.0,116695040.0,24154112.0,233222144.0,3235516416.0,1474723.600,959247.400
5.495,6.394,81.518,3.097,3.497,0.0,116609024.0,24162304.0,233222144.0,3235594240.0,1410402.400,921051.800
5.794,6.993,82.817,0.0,4.396,0.0,116670464.0,24162304.0,233222144.0,3235532800.0,1454855.600,948056.0
5.606,6.807,83.083,0.701,3.804,0.0,116727808.0,24170496.0,233222144.0,3235467264.0,1494203.200,976909.400
5.706,6.607,83.784,0.0,3.904,0.0,116645888.0,24170496.0,233222144.0,3235549184.0,1399544.800,914388.200
5.900,7.100,76.900,2.0,8.100,0.0,116862976.0,24178688.0,233222144.0,3235323904.0,1395204.800,910301.400
4.800,5.700,86.100,0.0,3.400,0.0,116764672.0,24178688.0,233222144.0,3235422208.0,1202844.400,778422.600
4.810,5.812,83.868,2.305,3.206,0.0,117694464.0,24186880.0,233222144.0,3234484224.0,1237525.600,803558.0
5.900,6.800,83.700,0.0,3.600,0.0,117501952.0,24186880.0,233222144.0,3234676736.0,1469073.800,960243.600
5.400,6.500,83.0,0.900,4.200,0.0,117612544.0,24195072.0,233222144.0,3234557952.0,1389503.800,906708.800
2.100,2.200,94.400,0.0,1.300,0.0,113180672.0,24195072.0,233234432.0,3238977536.0,454612.800,295189.800
0.0,0.100,99.299,0.601,0.0,0.0,113172480.0,24203264.0,233234432.0,3238977536.0,0.0,0.0
