"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_mw_base_line_log/dstat_w-o_c-4_t-64_rep-3.csv 5 18",,,,"Date:","13 Dec 2017 17:11:55 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.512,3.792,90.033,1.691,1.973,0.0,110616576.0,11358208.0,230359040.0,3257253888.0,0.0,0.0
4.586,6.181,87.537,0.598,1.097,0.0,111988736.0,11366400.0,230359040.0,3255873536.0,150852.400,260153.800
2.803,3.804,91.592,0.0,1.802,0.0,111947776.0,11366400.0,230367232.0,3255906304.0,349366.0,603730.400
2.997,3.996,90.010,1.099,1.898,0.0,111972352.0,11374592.0,230367232.0,3255873536.0,356070.400,615027.800
3.103,4.004,91.091,0.0,1.802,0.0,112037888.0,11374592.0,230367232.0,3255808000.0,369970.400,639545.200
2.997,3.896,90.809,0.300,1.998,0.0,111869952.0,11382784.0,230367232.0,3255967744.0,356387.0,615975.0
3.203,4.104,90.791,0.0,1.902,0.0,111935488.0,11382784.0,230367232.0,3255902208.0,361736.800,625194.0
2.903,3.904,89.489,1.902,1.802,0.0,111968256.0,11390976.0,230367232.0,3255861248.0,355895.600,615081.400
3.097,3.896,90.509,0.500,1.998,0.0,112123904.0,11399168.0,230359040.0,3255705600.0,371095.200,641326.800
2.903,3.904,91.391,0.0,1.802,0.0,112054272.0,11399168.0,230367232.0,3255767040.0,359770.0,621723.200
3.200,4.100,90.400,0.400,1.900,0.0,111947776.0,11407360.0,230367232.0,3255865344.0,382967.800,661951.200
3.200,4.100,90.700,0.0,2.0,0.0,112107520.0,11407360.0,230367232.0,3255705600.0,375860.800,649583.600
2.903,3.904,90.691,0.701,1.802,0.0,112066560.0,11415552.0,230367232.0,3255738368.0,364050.400,629165.800
3.003,3.904,91.291,0.0,1.802,0.0,112066560.0,11415552.0,230367232.0,3255738368.0,357831.200,618184.0
3.100,4.200,88.800,1.900,2.0,0.0,112156672.0,11423744.0,230367232.0,3255640064.0,369304.400,638482.600
3.100,4.0,89.500,1.400,2.0,0.0,111804416.0,11431936.0,230359040.0,3255992320.0,354566.600,612803.200
3.100,4.100,90.900,0.0,1.900,0.0,111857664.0,11431936.0,230367232.0,3255930880.0,349250.400,603568.600
0.801,1.001,97.297,0.400,0.501,0.0,110465024.0,11440128.0,230371328.0,3257311232.0,85940.800,148192.200
0.0,0.100,98.402,1.399,0.100,0.0,110583808.0,11448320.0,230371328.0,3257184256.0,40.400,10.800
