"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/one_mw_base_line_log/dstat_r-o_c-4_t-16_rep-1.csv 5 18",,,,"Date:","13 Dec 2017 19:33:45 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.309,4.448,88.782,0.871,2.589,0.0,112234496.0,19058688.0,232071168.0,3246223360.0,0.0,0.0
4.391,6.088,87.625,0.798,1.098,0.0,113856512.0,19066880.0,232071168.0,3244593152.0,286598.0,187880.800
3.100,3.800,91.300,0.0,1.800,0.0,113881088.0,19066880.0,232079360.0,3244560384.0,607657.600,397164.800
3.100,3.800,89.600,1.600,1.900,0.0,113840128.0,19075072.0,232079360.0,3244593152.0,623102.200,407530.600
3.300,4.100,90.700,0.0,1.900,0.0,113999872.0,19075072.0,232079360.0,3244433408.0,633835.200,414459.400
3.103,3.804,89.690,1.602,1.802,0.0,114118656.0,19083264.0,232079360.0,3244306432.0,613780.800,401475.600
3.003,3.704,91.491,0.0,1.802,0.0,114216960.0,19083264.0,232079360.0,3244208128.0,608580.600,397937.600
3.200,3.900,88.500,2.600,1.800,0.0,114102272.0,19091456.0,232079360.0,3244314624.0,631908.600,413178.600
3.0,3.600,90.0,1.600,1.800,0.0,114221056.0,19099648.0,232079360.0,3244187648.0,599493.400,391959.400
3.0,3.600,91.700,0.0,1.700,0.0,114221056.0,19099648.0,232079360.0,3244187648.0,590779.400,386273.0
3.300,4.0,90.300,0.400,2.0,0.0,114212864.0,19107840.0,232079360.0,3244187648.0,627141.200,410216.800
3.300,4.0,90.800,0.0,1.900,0.0,114311168.0,19107840.0,232079360.0,3244089344.0,621151.400,406092.200
3.003,3.704,90.991,0.501,1.802,0.0,114171904.0,19116032.0,232079360.0,3244220416.0,576323.0,376636.600
3.200,4.0,91.0,0.0,1.800,0.0,114171904.0,19116032.0,232079360.0,3244220416.0,657714.0,430020.0
3.203,3.904,90.791,0.200,1.902,0.0,114196480.0,19124224.0,232079360.0,3244187648.0,602675.600,393952.400
3.497,4.296,89.510,0.599,2.098,0.0,114188288.0,19132416.0,232079360.0,3244187648.0,659773.600,431700.800
3.103,3.604,91.491,0.0,1.802,0.0,114221056.0,19132416.0,232079360.0,3244154880.0,612503.600,400470.800
0.900,1.200,97.100,0.300,0.500,0.0,112095232.0,19140608.0,232083456.0,3246268416.0,168586.400,110301.600
0.0,0.100,99.400,0.400,0.100,0.0,112087040.0,19148800.0,232083456.0,3246268416.0,0.0,0.0
