"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/gets_exp_log/dstat_s-False_g-1_rep-1_foraslvms2.csv 5 20",,,,"Date:","11 Dec 2017 14:33:39 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.839,2.561,91.865,2.078,1.656,0.0,117440512.0,10805248.0,230576128.0,3243155456.0,0.0,0.0
9.191,7.792,74.226,5.095,3.696,0.0,120266752.0,10813440.0,230584320.0,3240312832.0,47179.200,44192.800
1.199,2.098,93.906,1.499,1.299,0.0,120193024.0,10813440.0,230592512.0,3240378368.0,88754.0,84040.600
1.201,2.102,94.394,1.101,1.201,0.0,120057856.0,10821632.0,230592512.0,3240505344.0,85183.400,77780.600
1.201,2.202,94.595,0.501,1.502,0.0,120049664.0,10829824.0,230592512.0,3240505344.0,102347.800,94678.0
1.399,2.398,94.805,0.0,1.399,0.0,120082432.0,10829824.0,230592512.0,3240472576.0,93935.400,92322.0
1.200,2.200,94.0,1.400,1.200,0.0,120041472.0,10838016.0,230592512.0,3240505344.0,97777.600,92643.800
1.303,2.305,94.188,0.701,1.503,0.0,120033280.0,10846208.0,230592512.0,3240505344.0,106503.400,98806.0
1.400,2.400,94.700,0.0,1.500,0.0,119873536.0,10846208.0,230592512.0,3240665088.0,105244.600,99020.200
1.199,2.298,93.307,1.798,1.399,0.0,119832576.0,10854400.0,230592512.0,3240697856.0,95003.800,89241.600
1.201,2.002,95.395,0.0,1.401,0.0,119992320.0,10854400.0,230592512.0,3240538112.0,83704.600,80196.200
1.400,2.300,92.900,1.700,1.700,0.0,119984128.0,10862592.0,230592512.0,3240538112.0,99083.600,95968.600
1.499,2.498,94.406,0.0,1.598,0.0,119857152.0,10862592.0,230592512.0,3240665088.0,104377.800,95636.400
1.201,2.202,93.994,1.201,1.401,0.0,119848960.0,10870784.0,230592512.0,3240665088.0,94453.800,88750.0
1.400,2.300,94.600,0.0,1.700,0.0,120066048.0,10870784.0,230596608.0,3240443904.0,104123.400,97768.800
1.401,2.102,93.894,1.101,1.502,0.0,119939072.0,10878976.0,230592512.0,3240566784.0,105061.200,97559.0
1.300,2.100,95.200,0.0,1.400,0.0,119939072.0,10878976.0,230592512.0,3240566784.0,105276.200,99308.800
0.900,1.400,96.500,0.500,0.700,0.0,117547008.0,10887168.0,230608896.0,3242934272.0,48367.600,45986.600
0.0,0.200,99.299,0.400,0.100,0.0,117538816.0,10895360.0,230608896.0,3242934272.0,91.600,85.200
0.100,0.300,99.500,0.0,0.100,0.0,117538816.0,10895360.0,230608896.0,3242934272.0,497.400,762.800
