"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/gets_exp_log/dstat_s-True_g-1_rep-2_foraslvms1.csv 5 20",,,,"Date:","11 Dec 2017 14:12:05 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.580,3.875,89.097,3.161,2.286,0.0,118919168.0,9150464.0,230023168.0,3243884544.0,0.0,0.0
7.186,8.782,78.443,2.295,3.293,0.0,121012224.0,9158656.0,230043648.0,3241762816.0,138047.200,72235.200
1.900,2.500,92.900,1.200,1.500,0.0,120946688.0,9166848.0,230043648.0,3241820160.0,322952.200,156232.400
2.0,2.500,94.0,0.0,1.500,0.0,120946688.0,9166848.0,230043648.0,3241820160.0,328910.600,165595.400
1.900,2.500,93.800,0.300,1.500,0.0,120938496.0,9175040.0,230043648.0,3241820160.0,322093.400,164928.200
2.002,2.503,93.894,0.0,1.602,0.0,120938496.0,9175040.0,230043648.0,3241820160.0,344137.800,166019.600
1.902,2.603,92.593,1.301,1.602,0.0,120930304.0,9183232.0,230043648.0,3241820160.0,340997.800,166708.200
1.998,2.498,93.906,0.0,1.598,0.0,120930304.0,9183232.0,230043648.0,3241820160.0,328190.400,163696.800
1.904,2.605,93.687,0.301,1.503,0.0,120922112.0,9191424.0,230043648.0,3241820160.0,341992.0,167581.200
1.900,2.500,93.500,0.600,1.500,0.0,120913920.0,9199616.0,230043648.0,3241820160.0,326051.600,162976.0
1.900,2.400,94.200,0.0,1.500,0.0,120881152.0,9199616.0,230043648.0,3241852928.0,332124.800,161340.600
1.798,2.398,92.507,1.898,1.399,0.0,120905728.0,9207808.0,230043648.0,3241820160.0,298782.600,151794.600
1.802,2.503,94.194,0.0,1.502,0.0,120905728.0,9207808.0,230043648.0,3241820160.0,340419.800,163545.800
1.900,2.600,93.0,1.0,1.500,0.0,120897536.0,9216000.0,230043648.0,3241820160.0,322910.0,163268.200
