"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/gets_exp_log/dstat_s-False_g-3_rep-1_foraslvms2.csv 5 20",,,,"Date:","11 Dec 2017 14:39:32 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.801,2.504,92.204,1.894,1.596,0.0,117579776.0,11173888.0,230686720.0,3242536960.0,0.0,0.0
9.880,7.784,78.743,0.499,3.094,0.0,119865344.0,11173888.0,230711296.0,3240226816.0,57821.600,38603.400
1.500,2.200,91.100,3.600,1.600,0.0,120365056.0,11182080.0,230711296.0,3239718912.0,153577.600,99139.0
1.300,2.200,93.300,1.500,1.700,0.0,120356864.0,11190272.0,230711296.0,3239718912.0,163763.0,109449.0
1.700,2.400,94.200,0.0,1.700,0.0,120483840.0,11190272.0,230711296.0,3239591936.0,169940.200,110989.0
1.100,2.0,94.200,1.300,1.400,0.0,120475648.0,11198464.0,230711296.0,3239591936.0,133905.0,88008.400
1.401,1.902,95.195,0.0,1.502,0.0,120864768.0,11198464.0,230711296.0,3239202816.0,139302.0,92675.600
1.200,1.900,95.100,0.500,1.300,0.0,120856576.0,11206656.0,230711296.0,3239202816.0,135429.200,88365.400
1.301,2.002,93.994,1.101,1.602,0.0,121524224.0,11214848.0,230711296.0,3238526976.0,143762.800,93574.200
1.399,2.198,94.505,0.300,1.598,0.0,120840192.0,11223040.0,230711296.0,3239202816.0,167143.400,108425.400
1.600,2.300,94.100,0.200,1.800,0.0,120832000.0,11231232.0,230711296.0,3239202816.0,175655.0,111140.0
1.503,2.204,94.790,0.0,1.503,0.0,121212928.0,11231232.0,230711296.0,3238821888.0,175722.600,113184.800
1.499,2.398,91.908,2.498,1.698,0.0,121204736.0,11239424.0,230711296.0,3238821888.0,172157.0,112911.0
1.600,2.200,94.500,0.0,1.700,0.0,121569280.0,11239424.0,230711296.0,3238457344.0,166254.200,111746.0
1.500,2.200,94.100,0.500,1.700,0.0,121688064.0,11247616.0,230711296.0,3238330368.0,170919.400,111851.400
1.600,2.300,93.0,1.300,1.800,0.0,121987072.0,11255808.0,230715392.0,3238019072.0,172940.800,112445.600
1.403,2.104,93.788,1.102,1.603,0.0,121933824.0,11264000.0,230703104.0,3238076416.0,179065.0,111330.800
0.700,1.300,97.100,0.0,0.900,0.0,117755904.0,11264000.0,230727680.0,3242229760.0,82180.400,52836.0
0.200,0.300,98.901,0.500,0.100,0.0,117739520.0,11272192.0,230727680.0,3242237952.0,553.400,815.600
0.0,0.100,99.200,0.600,0.100,0.0,117731328.0,11280384.0,230727680.0,3242237952.0,12.0,10.800
0.200,0.300,99.401,0.0,0.100,0.0,117731328.0,11280384.0,230727680.0,3242237952.0,497.400,762.800


"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/gets_exp_log/dstat_s-False_g-3_rep-1_foraslvms2.csv 5 20",,,,"Date:","11 Dec 2017 17:23:26 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.058,3.365,91.182,1.368,2.027,0.0,119463936.0,10846208.0,230735872.0,3240931328.0,0.0,0.0
7.592,7.992,80.420,0.599,3.397,0.0,121626624.0,10854400.0,230760448.0,3238735872.0,114133.800,81859.0
1.798,2.198,94.705,0.0,1.299,0.0,121778176.0,10854400.0,230760448.0,3238584320.0,285456.200,203600.400
2.198,2.498,93.407,0.500,1.399,0.0,121978880.0,10862592.0,230760448.0,3238375424.0,330584.800,239541.600
2.202,2.703,93.594,0.0,1.502,0.0,122101760.0,10862592.0,230760448.0,3238252544.0,332262.800,240062.400
2.104,2.605,93.287,0.601,1.403,0.0,122245120.0,10870784.0,230760448.0,3238100992.0,336035.400,241160.800
2.200,2.600,93.700,0.0,1.500,0.0,122675200.0,10870784.0,230760448.0,3237670912.0,334679.800,243014.400
2.100,2.600,92.900,1.0,1.400,0.0,123006976.0,10878976.0,230760448.0,3237330944.0,327442.400,234285.200
2.100,2.600,91.500,2.300,1.500,0.0,123457536.0,10887168.0,230760448.0,3236872192.0,341330.0,247701.800
2.102,2.603,93.794,0.0,1.502,0.0,123637760.0,10887168.0,230760448.0,3236691968.0,326398.400,236765.400
2.198,2.697,90.609,3.097,1.399,0.0,124010496.0,10895360.0,230760448.0,3236311040.0,334631.200,240173.400
2.002,2.402,94.094,0.0,1.502,0.0,124272640.0,10895360.0,230760448.0,3236048896.0,322114.600,233296.400
