"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/gets_exp_log/dstat_s-False_g-1_rep-3_foraslvms1.csv 5 20",,,,"Date:","11 Dec 2017 14:37:33 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.533,2.848,92.280,1.800,1.538,0.0,121106432.0,10735616.0,230629376.0,3239505920.0,0.0,0.0
7.493,9.291,80.719,1.499,0.999,0.0,121999360.0,10743808.0,230637568.0,3238596608.0,73129.600,69038.600
1.697,2.295,94.611,0.0,1.397,0.0,121958400.0,10743808.0,230645760.0,3238629376.0,147230.600,136844.0
1.702,2.302,93.794,0.901,1.301,0.0,122023936.0,10752000.0,230645760.0,3238555648.0,156956.800,147874.600
1.900,2.500,94.100,0.0,1.500,0.0,121958400.0,10752000.0,230645760.0,3238621184.0,164044.400,157212.600
1.802,2.503,93.994,0.200,1.502,0.0,121950208.0,10760192.0,230645760.0,3238621184.0,173933.600,161010.0
1.800,2.400,94.300,0.0,1.500,0.0,122073088.0,10760192.0,230649856.0,3238494208.0,147907.200,140252.200
1.400,2.100,95.0,0.300,1.200,0.0,122171392.0,10768384.0,230649856.0,3238387712.0,129386.200,125653.200
1.502,2.302,93.293,1.502,1.401,0.0,122097664.0,10776576.0,230649856.0,3238453248.0,137193.200,125754.600
1.700,2.500,93.900,0.400,1.500,0.0,122089472.0,10784768.0,230649856.0,3238453248.0,159849.600,149433.400
1.900,2.600,94.100,0.0,1.400,0.0,122040320.0,10784768.0,230653952.0,3238498304.0,161775.0,150635.200
1.700,2.500,91.200,3.200,1.400,0.0,121958400.0,10792960.0,230649856.0,3238576128.0,160410.400,149406.800
2.002,2.703,93.694,0.0,1.602,0.0,122023936.0,10792960.0,230649856.0,3238510592.0,181075.400,166818.200
1.900,2.600,93.600,0.300,1.600,0.0,122081280.0,10801152.0,230649856.0,3238445056.0,183986.0,166459.0
1.900,2.700,93.0,0.800,1.600,0.0,121942016.0,10809344.0,230649856.0,3238576128.0,176182.800,166522.600
2.0,2.500,94.0,0.0,1.500,0.0,121794560.0,10809344.0,230649856.0,3238723584.0,169884.0,164652.400
1.900,2.800,93.200,0.500,1.600,0.0,121786368.0,10817536.0,230649856.0,3238723584.0,182035.0,170696.200
1.100,1.500,96.600,0.0,0.800,0.0,119668736.0,10817536.0,230678528.0,3240812544.0,83701.400,79713.800
0.0,0.100,99.199,0.601,0.100,0.0,119660544.0,10825728.0,230678528.0,3240812544.0,52.800,52.800
0.100,0.200,99.600,0.0,0.100,0.0,119660544.0,10825728.0,230678528.0,3240812544.0,497.400,762.800
0.0,0.100,99.399,0.501,0.0,0.0,119652352.0,10833920.0,230678528.0,3240812544.0,0.0,0.0


"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/gets_exp_log/dstat_s-False_g-1_rep-3_foraslvms1.csv 5 20",,,,"Date:","11 Dec 2017 17:21:29 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
