"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/gets_exp_log/dstat_s-False_g-9_rep-1_foraslvms1.csv 5 20",,,,"Date:","11 Dec 2017 14:51:19 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.576,2.716,92.759,1.516,1.433,0.0,119918592.0,11612160.0,231006208.0,3239440384.0,0.0,0.0
7.186,8.982,81.138,0.998,1.697,0.0,122601472.0,11620352.0,231026688.0,3236728832.0,211510.200,90252.0
2.102,2.402,93.794,0.200,1.502,0.0,123355136.0,11628544.0,231026688.0,3235966976.0,546355.0,231877.800
2.200,2.500,93.700,0.0,1.600,0.0,124055552.0,11628544.0,231026688.0,3235266560.0,588479.800,245403.600
2.600,2.700,88.800,4.100,1.800,0.0,125317120.0,11636736.0,231026688.0,3233996800.0,595755.800,255168.200
2.202,2.703,91.892,1.602,1.602,0.0,126009344.0,11644928.0,231026688.0,3233296384.0,624061.200,253010.200
2.098,2.398,94.106,0.0,1.399,0.0,127315968.0,11644928.0,231026688.0,3231989760.0,546793.400,224048.0
1.900,2.300,91.800,2.500,1.500,0.0,128278528.0,11653120.0,231026688.0,3231019008.0,525887.200,213791.800
2.202,2.603,93.293,0.300,1.602,0.0,129990656.0,11661312.0,231034880.0,3229290496.0,588547.200,232585.600
2.0,2.400,92.400,1.700,1.500,0.0,130252800.0,11669504.0,231018496.0,3229036544.0,569990.800,225645.600
1.900,2.200,94.500,0.0,1.400,0.0,130682880.0,11669504.0,231026688.0,3228598272.0,533098.600,211869.200
2.302,2.503,93.193,0.400,1.602,0.0,131563520.0,11677696.0,231026688.0,3227709440.0,593011.800,237478.800
1.998,2.398,93.706,0.300,1.598,0.0,133513216.0,11685888.0,231026688.0,3225751552.0,539727.400,216865.200
2.0,2.400,94.100,0.0,1.500,0.0,134324224.0,11685888.0,231026688.0,3224940544.0,572675.800,219184.800
2.004,2.505,93.487,0.601,1.403,0.0,134483968.0,11694080.0,231026688.0,3224772608.0,614252.0,236850.800
