"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/gets_exp_log/dstat_s-False_g-6_rep-1_foraslvms2.csv 5 20",,,,"Date:","11 Dec 2017 14:45:27 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
1.775,2.460,92.471,1.749,1.546,0.0,117895168.0,11534336.0,230825984.0,3241721856.0,0.0,0.0
9.082,10.579,78.643,0.0,1.697,0.0,120078336.0,11542528.0,230842368.0,3239514112.0,104242.400,52147.800
1.399,2.298,93.307,1.399,1.598,0.0,120324096.0,11550720.0,230842368.0,3239260160.0,237640.200,117842.600
1.602,2.503,94.194,0.0,1.702,0.0,120705024.0,11550720.0,230842368.0,3238879232.0,262763.800,130352.0
1.099,1.798,95.305,0.300,1.499,0.0,120823808.0,11558912.0,230842368.0,3238752256.0,193298.200,95807.800
1.502,2.202,94.895,0.0,1.401,0.0,121610240.0,11558912.0,230850560.0,3237957632.0,223740.0,110500.0
1.401,2.202,94.494,0.400,1.502,0.0,121827328.0,11567104.0,230846464.0,3237736448.0,248282.200,119388.600
1.500,2.100,95.200,0.0,1.200,0.0,122081280.0,11567104.0,230846464.0,3237482496.0,251525.0,123951.800
1.502,2.302,94.294,0.300,1.602,0.0,122552320.0,11575296.0,230846464.0,3237003264.0,251968.200,127053.800
1.397,2.295,94.411,0.299,1.597,0.0,122798080.0,11583488.0,230846464.0,3236749312.0,237504.800,115702.600
1.602,2.402,94.394,0.0,1.602,0.0,123412480.0,11583488.0,230846464.0,3236134912.0,257278.400,122389.800
1.600,2.200,94.0,0.500,1.700,0.0,123785216.0,11591680.0,230846464.0,3235753984.0,277355.200,130140.200
1.502,2.102,94.695,0.0,1.702,0.0,124039168.0,11591680.0,230846464.0,3235500032.0,278980.200,130461.600
1.600,2.300,94.100,0.300,1.700,0.0,124858368.0,11599872.0,230846464.0,3234672640.0,276032.600,130536.0
1.600,2.400,94.100,0.300,1.600,0.0,124841984.0,11608064.0,230846464.0,3234680832.0,269024.800,128898.200
1.700,2.400,93.700,0.700,1.500,0.0,125788160.0,11616256.0,230850560.0,3233722368.0,273200.800,129156.400
1.502,2.202,94.294,0.300,1.702,0.0,126033920.0,11624448.0,230850560.0,3233468416.0,274118.800,128932.800
0.799,1.299,97.003,0.0,0.899,0.0,118026240.0,11624448.0,230858752.0,3241467904.0,131482.0,59792.400
0.100,0.200,99.199,0.400,0.100,0.0,117919744.0,11632640.0,230858752.0,3241566208.0,576.600,802.400
0.100,0.100,99.401,0.300,0.100,0.0,117911552.0,11640832.0,230858752.0,3241566208.0,0.0,0.0
0.100,0.300,99.500,0.0,0.100,0.0,117784576.0,11640832.0,230858752.0,3241693184.0,497.400,762.800


"Host:","foraslvms2",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/gets_exp_log/dstat_s-False_g-6_rep-1_foraslvms2.csv 5 20",,,,"Date:","11 Dec 2017 17:29:18 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
2.045,3.269,91.469,1.277,1.941,0.0,119717888.0,11165696.0,230920192.0,3240173568.0,0.0,0.0
7.792,9.990,80.420,0.799,0.999,0.0,122007552.0,11173888.0,230940672.0,3237855232.0,190735.0,103385.800
2.400,3.0,91.800,1.100,1.700,0.0,122892288.0,11182080.0,230940672.0,3236962304.0,558464.800,304020.600
2.603,3.003,92.693,0.0,1.702,0.0,123981824.0,11182080.0,230940672.0,3235872768.0,611610.400,331790.400
2.597,2.697,92.707,0.400,1.598,0.0,124596224.0,11190272.0,230940672.0,3235250176.0,563133.400,306275.0
2.603,2.903,92.693,0.0,1.802,0.0,125149184.0,11190272.0,230940672.0,3234697216.0,582652.400,317117.600
2.697,3.197,90.909,1.399,1.798,0.0,126238720.0,11198464.0,230940672.0,3233599488.0,640354.0,348010.200
2.605,2.906,92.685,0.0,1.804,0.0,127225856.0,11198464.0,230940672.0,3232612352.0,620238.600,335668.800
2.398,2.697,92.208,1.199,1.499,0.0,128733184.0,11206656.0,230940672.0,3231096832.0,565786.400,305906.600
2.405,2.806,91.082,2.204,1.503,0.0,129458176.0,11214848.0,230940672.0,3230363648.0,590838.400,320445.0
2.597,2.997,92.607,0.0,1.798,0.0,130002944.0,11214848.0,230940672.0,3229818880.0,604296.0,327603.400
2.500,2.900,92.800,0.200,1.600,0.0,130990080.0,11223040.0,230940672.0,3228823552.0,573993.200,310198.0
2.603,3.103,92.593,0.0,1.702,0.0,131710976.0,11223040.0,230944768.0,3228098560.0,612730.0,331219.0
2.600,3.100,91.200,1.400,1.700,0.0,132694016.0,11231232.0,230944768.0,3227107328.0,590505.200,320624.200
2.300,2.700,93.400,0.0,1.600,0.0,134230016.0,11231232.0,230944768.0,3225571328.0,542463.200,294356.0
2.302,2.703,93.193,0.300,1.502,0.0,134729728.0,11239424.0,230944768.0,3225063424.0,534691.0,288322.400
2.102,2.603,93.894,0.0,1.401,0.0,135692288.0,11239424.0,230944768.0,3224100864.0,503882.600,272287.800
