"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_server_base_line_log/dstat_r-o_c-5_rep-1.csv 5 20",,,,"Date:","10 Dec 2017 18:23:20 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
7.133,9.950,75.322,0.801,6.794,0.0,123228160.0,25612288.0,251535360.0,3209211904.0,0.0,0.0
10.668,9.771,75.673,0.399,3.490,0.0,125009920.0,25620480.0,251551744.0,3207405568.0,418676.400,274762.0
5.800,6.900,84.300,0.0,3.0,0.0,120696832.0,25620480.0,251551744.0,3211718656.0,930235.400,608172.400
5.806,7.207,83.684,0.400,2.903,0.0,120537088.0,25620480.0,251551744.0,3211878400.0,1027422.0,671782.0
6.0,7.500,83.400,0.0,3.100,0.0,120635392.0,25620480.0,251551744.0,3211780096.0,1036163.200,677510.200
6.607,7.808,81.682,0.501,3.403,0.0,120791040.0,25624576.0,251551744.0,3211620352.0,1096118.0,716769.600
6.294,7.493,83.017,0.0,3.197,0.0,120758272.0,25624576.0,251551744.0,3211653120.0,1106288.400,723420.200
6.507,7.908,81.181,0.801,3.604,0.0,120590336.0,25632768.0,251551744.0,3211812864.0,1106624.600,723486.400
5.900,7.0,84.0,0.0,3.100,0.0,120815616.0,25632768.0,251551744.0,3211587584.0,981588.600,641997.400
6.112,7.415,82.465,0.802,3.206,0.0,120840192.0,25636864.0,251551744.0,3211558912.0,1083109.400,708085.0
6.100,7.300,83.400,0.0,3.200,0.0,120741888.0,25636864.0,251551744.0,3211657216.0,1025325.200,670495.200
5.700,6.800,84.300,0.300,2.900,0.0,120971264.0,25640960.0,251551744.0,3211423744.0,946680.600,619154.400
5.800,7.0,84.200,0.0,3.0,0.0,120774656.0,25640960.0,251551744.0,3211620352.0,1002506.600,655405.0
5.800,6.900,84.200,0.200,2.900,0.0,121049088.0,25649152.0,251551744.0,3211337728.0,959574.400,627426.800
5.906,7.107,83.984,0.0,3.003,0.0,121049088.0,25649152.0,251551744.0,3211337728.0,992945.0,649268.800
6.394,7.892,81.119,1.199,3.397,0.0,120975360.0,25657344.0,251551744.0,3211403264.0,1146285.600,749481.400
7.315,8.818,79.960,0.0,3.908,0.0,121040896.0,25657344.0,251551744.0,3211337728.0,1220829.200,798414.400
3.900,4.900,88.500,0.500,2.200,0.0,118435840.0,25665536.0,251551744.0,3213934592.0,660823.0,432327.600
3.596,3.696,91.908,0.699,0.100,0.0,123645952.0,25673728.0,251559936.0,3208708096.0,895.400,789.800
12.800,12.600,71.600,1.0,2.0,0.0,125431808.0,25681920.0,251572224.0,3206901760.0,451192.400,295859.400
7.407,8.609,80.280,0.0,3.704,0.0,125612032.0,25681920.0,251580416.0,3206713344.0,1184527.200,774477.200
