"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_server_base_line_log/dstat_w-o_c-45_rep-2.csv 5 20",,,,"Date:","10 Dec 2017 17:28:56 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
4.628,6.002,85.484,0.926,2.961,0.0,122908672.0,22511616.0,250556416.0,3213611008.0,0.0,0.0
17.682,19.181,50.749,0.0,12.388,0.0,126025728.0,22519808.0,250568704.0,3210473472.0,777531.200,1341303.600
16.316,20.621,41.542,0.0,21.522,0.0,125984768.0,22519808.0,250576896.0,3210506240.0,1453162.0,2512140.0
16.883,21.479,39.261,0.100,22.278,0.0,121520128.0,22528000.0,250576896.0,3214962688.0,1472422.400,2545450.800
16.0,21.600,39.600,0.700,22.100,0.0,121614336.0,22536192.0,250576896.0,3214860288.0,1450903.200,2506816.600
16.700,21.200,40.200,0.0,21.900,0.0,121786368.0,22536192.0,250576896.0,3214688256.0,1440762.0,2488596.800
16.633,21.643,40.381,0.301,21.042,0.0,121929728.0,22544384.0,250576896.0,3214536704.0,1428972.600,2470045.800
16.284,21.878,40.160,0.300,21.379,0.0,121970688.0,22552576.0,250576896.0,3214487552.0,1434963.600,2479958.0
16.316,21.121,41.041,0.0,21.522,0.0,122126336.0,22552576.0,250576896.0,3214331904.0,1460238.800,2525509.400
16.184,21.479,39.660,0.400,22.278,0.0,122060800.0,22560768.0,250576896.0,3214389248.0,1444879.600,2495298.400
16.016,20.320,41.041,0.0,22.623,0.0,122073088.0,22560768.0,250576896.0,3214376960.0,1414273.200,2443991.800
16.100,21.700,39.700,0.500,22.0,0.0,122097664.0,22568960.0,250576896.0,3214344192.0,1428761.400,2468999.0
17.100,21.200,39.500,0.0,22.200,0.0,122109952.0,22568960.0,250576896.0,3214331904.0,1460223.200,2523530.600
16.917,20.921,37.938,3.403,20.821,0.0,122118144.0,22577152.0,250576896.0,3214315520.0,1439152.0,2488969.600
16.484,22.677,38.661,0.0,22.178,0.0,122519552.0,22577152.0,250576896.0,3213914112.0,1423582.400,2459451.600
15.500,24.300,35.300,2.100,22.800,0.0,122642432.0,22585344.0,250576896.0,3213783040.0,1418010.800,2451406.200
17.600,24.600,37.300,0.0,20.500,0.0,122642432.0,22585344.0,250576896.0,3213783040.0,1391051.800,2405334.200
8.609,11.411,67.267,0.801,11.912,0.0,118140928.0,22593536.0,250580992.0,3218272256.0,678921.600,1173216.400
3.804,3.804,91.792,0.601,0.0,0.0,123736064.0,22601728.0,250589184.0,3212660736.0,907.400,800.600
18.700,20.100,49.100,0.100,12.0,0.0,125718528.0,22609920.0,250597376.0,3210661888.0,736025.600,1269792.600
16.800,23.500,39.500,0.0,20.200,0.0,125591552.0,22609920.0,250605568.0,3210780672.0,1349804.400,2332575.200
