"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_server_base_line_log/dstat_w-o_c-1_rep-2.csv 5 20",,,,"Date:","10 Dec 2017 17:06:22 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.918,5.061,87.925,0.976,2.120,0.0,122822656.0,21176320.0,250146816.0,3215441920.0,0.0,0.0
10.290,9.491,78.322,0.599,1.299,0.0,124387328.0,21184512.0,250155008.0,3213860864.0,79421.600,135269.0
2.300,3.300,92.600,0.0,1.800,0.0,120487936.0,21184512.0,250163200.0,3217752064.0,138306.0,239049.600
2.402,3.504,91.091,1.101,1.902,0.0,120410112.0,21192704.0,250163200.0,3217821696.0,148144.800,256015.600
2.505,3.407,91.483,0.601,2.004,0.0,120410112.0,21200896.0,250155008.0,3217821696.0,149284.400,257995.0
2.298,3.197,92.707,0.0,1.798,0.0,120274944.0,21200896.0,250163200.0,3217948672.0,140940.400,243552.800
2.500,3.300,91.400,1.0,1.800,0.0,120393728.0,21209088.0,250163200.0,3217821696.0,148432.200,256593.400
2.600,3.600,91.900,0.0,1.900,0.0,120266752.0,21209088.0,250163200.0,3217948672.0,153979.200,266113.800
2.407,3.109,92.678,0.100,1.705,0.0,120258560.0,21217280.0,250163200.0,3217948672.0,139948.800,241869.200
2.597,3.397,92.208,0.0,1.798,0.0,120258560.0,21217280.0,250163200.0,3217948672.0,136467.600,235826.400
2.098,2.897,93.107,0.400,1.499,0.0,120250368.0,21225472.0,250163200.0,3217948672.0,108360.0,187269.400
1.902,2.603,94.094,0.0,1.401,0.0,120250368.0,21225472.0,250163200.0,3217948672.0,102389.400,177014.400
2.302,2.903,92.993,0.200,1.602,0.0,120369152.0,21233664.0,250163200.0,3217821696.0,122233.200,211202.200
2.603,3.504,92.092,0.0,1.802,0.0,120369152.0,21233664.0,250163200.0,3217821696.0,137373.600,237443.200
2.398,3.097,92.008,0.799,1.698,0.0,120487936.0,21241856.0,250163200.0,3217694720.0,127706.0,220682.200
2.405,3.507,91.383,0.701,2.004,0.0,120360960.0,21250048.0,250155008.0,3217821696.0,133614.400,230915.400
2.603,3.403,91.992,0.0,2.002,0.0,120352768.0,21250048.0,250163200.0,3217821696.0,142216.200,245875.600
1.299,1.898,95.205,0.599,0.999,0.0,117751808.0,21258240.0,250163200.0,3220414464.0,72558.400,125331.400
2.797,2.797,94.006,0.200,0.200,0.0,132165632.0,21266432.0,250167296.0,3205988352.0,907.400,800.600
12.713,9.409,75.175,0.200,2.503,0.0,124723200.0,21274624.0,250183680.0,3213406208.0,52875.200,89576.0
2.300,3.100,92.800,0.0,1.800,0.0,124715008.0,21274624.0,250191872.0,3213406208.0,135633.200,234318.400
