"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_server_base_line_log/dstat_r-o_c-105_rep-1.csv 5 20",,,,"Date:","10 Dec 2017 19:11:53 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
8.333,11.370,71.277,0.727,8.293,0.0,123965440.0,27705344.0,252444672.0,3205472256.0,0.0,0.0
21.657,25.749,35.429,0.898,16.267,0.0,128266240.0,27705344.0,252465152.0,3201150976.0,1800656.200,1182985.600
14.685,19.381,40.460,0.0,25.475,0.0,128487424.0,27705344.0,252465152.0,3200929792.0,2444077.800,1599179.400
16.783,23.077,32.767,2.398,24.975,0.0,123842560.0,27709440.0,252465152.0,3205570560.0,2628050.600,1725320.800
19.100,24.600,28.500,1.200,26.600,0.0,124325888.0,27713536.0,252465152.0,3205083136.0,2926854.200,1914518.0
18.819,26.026,29.630,0.200,25.325,0.0,124411904.0,27717632.0,252465152.0,3204993024.0,2723075.400,1785964.800
18.400,26.700,28.500,0.0,26.400,0.0,124276736.0,27717632.0,252465152.0,3205128192.0,2753042.0,1801385.400
22.255,33.433,17.465,0.200,26.647,0.0,124923904.0,27721728.0,252465152.0,3204476928.0,3004203.0,1964206.400
23.524,38.739,11.211,0.0,26.527,0.0,125100032.0,27721728.0,252465152.0,3204300800.0,3172696.600,2077207.800
22.122,35.235,16.617,0.0,26.026,0.0,125091840.0,27725824.0,252465152.0,3204304896.0,3068277.0,2003741.800
19.900,27.100,25.700,0.0,27.300,0.0,125079552.0,27725824.0,252465152.0,3204317184.0,2926483.600,1916817.200
21.142,29.860,22.645,0.0,26.353,0.0,125145088.0,27729920.0,252465152.0,3204247552.0,2982602.800,1953833.600
21.500,31.900,20.0,0.0,26.600,0.0,124846080.0,27729920.0,252465152.0,3204546560.0,3083378.200,2014150.200
22.0,32.200,18.300,0.100,27.400,0.0,124887040.0,27734016.0,252465152.0,3204501504.0,3122679.400,2041384.200
20.0,26.200,26.500,0.0,27.300,0.0,126517248.0,27734016.0,252465152.0,3202871296.0,3104052.400,2029676.400
22.900,37.200,13.200,0.0,26.700,0.0,126595072.0,27738112.0,252465152.0,3202789376.0,3148355.200,2061989.400
19.600,28.0,22.300,0.400,29.700,0.0,126414848.0,27742208.0,252465152.0,3202965504.0,2845851.800,1860154.200
10.811,15.315,59.660,0.0,14.214,0.0,119627776.0,27742208.0,252465152.0,3209752576.0,1434376.800,944480.0
4.004,4.004,91.491,0.400,0.100,0.0,121094144.0,27750400.0,252469248.0,3208273920.0,895.400,811.800
20.579,23.776,41.059,0.300,14.286,0.0,127934464.0,27750400.0,252489728.0,3201413120.0,1554574.0,1025529.0
21.142,36.673,14.228,0.0,27.956,0.0,128585728.0,27750400.0,252489728.0,3200761856.0,2861287.0,1868855.600
