"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","sgokula"
"Cmdline:","dstat -cmn --nocolor --output /home/sgokula/two_server_base_line_log/dstat_w-o_c-5_rep-2.csv 5 20",,,,"Date:","10 Dec 2017 17:10:53 UTC"

"total cpu usage",,,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send"
3.915,5.054,87.952,0.961,2.118,0.0,122929152.0,21454848.0,250220544.0,3214983168.0,0.0,0.0
10.967,11.765,74.875,0.598,1.795,0.0,124563456.0,21463040.0,250245120.0,3213316096.0,269088.600,463111.200
5.405,7.107,82.783,1.702,3.003,0.0,120213504.0,21471232.0,250245120.0,3217657856.0,576315.0,996186.200
5.606,7.407,83.584,0.200,3.203,0.0,120213504.0,21471232.0,250245120.0,3217657856.0,585576.800,1011870.600
5.395,7.293,83.916,0.300,3.097,0.0,120094720.0,21479424.0,250245120.0,3217768448.0,559262.400,966600.800
5.0,6.700,85.400,0.0,2.900,0.0,120238080.0,21479424.0,250245120.0,3217625088.0,546904.400,945133.800
5.200,7.0,81.900,2.900,3.0,0.0,120291328.0,21487616.0,250245120.0,3217563648.0,546830.400,945050.800
5.200,7.200,83.600,1.0,3.0,0.0,120033280.0,21495808.0,250245120.0,3217813504.0,544065.800,940357.800
5.0,6.800,85.300,0.0,2.900,0.0,119926784.0,21495808.0,250245120.0,3217920000.0,550367.600,951190.0
5.210,7.014,84.269,0.601,2.906,0.0,120119296.0,21504000.0,250245120.0,3217719296.0,550972.800,952201.400
5.195,6.993,84.715,0.0,3.097,0.0,120086528.0,21504000.0,250245120.0,3217752064.0,538925.600,931502.0
5.210,7.014,84.669,0.200,2.906,0.0,120143872.0,21512192.0,250245120.0,3217686528.0,569563.200,984085.800
5.400,7.100,84.600,0.0,2.900,0.0,120012800.0,21512192.0,250245120.0,3217817600.0,578369.400,999875.800
4.595,6.294,86.214,0.300,2.597,0.0,120070144.0,21520384.0,250245120.0,3217752064.0,474144.400,819314.600
4.805,6.406,84.484,1.702,2.603,0.0,120160256.0,21528576.0,250245120.0,3217653760.0,527309.200,911212.400
5.200,6.800,84.200,0.900,2.900,0.0,120254464.0,21536768.0,250236928.0,3217559552.0,566392.400,978940.400
4.705,6.707,85.886,0.0,2.703,0.0,120082432.0,21536768.0,250245120.0,3217723392.0,511414.0,883783.0
2.600,3.400,91.600,1.0,1.400,0.0,118071296.0,21544960.0,250245120.0,3219726336.0,274041.0,473631.800
4.104,4.204,90.791,0.901,0.0,0.0,120066048.0,21553152.0,250249216.0,3217719296.0,956.600,825.0
11.688,9.091,74.625,0.500,4.096,0.0,124583936.0,21561344.0,250261504.0,3213180928.0,238470.400,410467.0
4.905,6.707,85.586,0.0,2.803,0.0,124960768.0,21561344.0,250269696.0,3212795904.0,537639.600,929144.200
